cons_12m,cons_gas_12m,cons_last_month,has_gas,imp_cons,margin_gross_pow_ele,margin_net_pow_ele,nb_prod_act,net_margin,num_years_antig,pow_max,length_contract,offpeak_diff_dec_january_energy,offpeak_diff_dec_january_power,price_peak_fix_diff,price_peak_var_diff,price_off_peak_var_diff,price_off_peak_fix_diff,churn,price_off_peak_sensitivity,price_peak_var_sensitivity,price_mid_peak_var_sensitivity,price_off_peak_fix_sensitivity
42873,0,2864,0,135.07,36.22,36.22,1,156.16,4,20.0,4.0,-0.006756000000000012,0.16291560000000516,0.09774935999999812,0.004169000000000006,0.008161000000000002,0.16291560000000516,0,2.855374779907962e-05,1.2772317144131031e-05,-8.99466111493163e-06,-0.000504144442345347
2800,9009,0,1,0.0,19.2,19.2,3,28.87,5,10.392,5.0,-0.0041520000000001,0.17777879999999868,0.0,0.0018270000000000092,0.004628000000000104,0.1777799999999985,0,1.674262266589124e-05,-4.31608617784195e-06,0.0,-0.0007153830818175583
557205,0,98872,0,183.82,0.12,0.12,1,66.97,5,13.856,6.0,-0.004627999999999993,0.0,0.0,0.0007530000000000037,0.004627999999999993,0.0,0,1.865804686732509e-05,3.03576259531026e-06,0.0,0.0
6936,244,112,0,0.0,34.27,34.27,1,95.66,6,15.0,6.0,-0.0045469999999999955,0.17777879999999868,0.0,0.0,0.0045469999999999955,0.17777879999999868,0,1.8251841972024675e-05,0.0,0.0,-0.0005501388079890537
27342,0,1569,0,144.37,30.0,30.0,1,295.17,6,20.0,6.0,-0.007932999999999982,0.16291560000000516,24.43733004,0.018617999999999996,0.02786799999999999,3.7009605600000057,0,4.839032426264437e-05,1.395549795588305e-06,-6.240586861733078e-05,0.002502356379079721
2122,0,298,0,43.12,16.92,16.92,1,25.29,5,10.392,5.0,-0.006669000000000008,0.17777879999999868,0.0,0.0,0.006669000000000008,0.1777799999999985,0,2.173911630683666e-05,0.0,0.0,-0.0007362058535037087
146512,0,12181,0,5.41,7.64,7.64,1,138.72,4,15.2,5.0,-0.009328000000000017,0.16291560000000516,0.09775199999999984,0.004168999999999992,0.009328000000000017,0.16291560000000516,0,3.559127113072529e-05,1.5604442647603344e-05,-1.5616219933348896e-06,-0.0003754983866214497
363052,0,34941,0,375.71,37.17,37.17,1,446.59,6,35.0,6.0,-0.007793999999999995,0.16291560000000516,0.09774935999999812,0.004168999999999992,0.008161000000000002,0.16291560000000516,0,3.142473041086365e-05,1.169305756020886e-05,-1.2019281196393903e-05,-0.0006555724433428505
12459,0,720,0,73.02,26.08,26.08,1,98.2,6,16.5,6.0,-0.010108000000000103,0.16291560000000516,0.09775199999999984,0.0052110000000001044,0.010108000000000103,0.16291560000000516,1,4.0351002410622266e-05,2.0508255813075205e-05,-3.407262848463288e-06,-0.0006746510658878262
82900,0,14264,0,83.06,30.22,30.22,1,40.28,4,13.2,4.0,-0.005350000000000021,-1.1999999998124622e-06,0.0,0.0009339999999998932,0.005350000000000021,1.1999999998124622e-06,0,2.0892285254400036e-05,1.4548745191970478e-07,0.0,4.828800507062867e-09
16286,0,0,0,0.0,3.7,3.7,1,209.76,3,13.856,4.0,-0.004451000000000094,0.17777879999999868,0.0,0.0,0.004461999999999994,0.1777799999999985,0,1.7954602474099328e-05,0.0,0.0,-0.0005528250130354904
324907,0,16634,0,284.53,0.0,0.0,1,191.75,4,16.5,4.0,-0.004199999999999898,0.0,0.0,0.004169000000000006,0.008161000000000002,0.0,0,1.8354334963084617e-05,8.973887448897072e-06,-8.945454957644493e-06,0.0
326401,0,43593,0,376.45,26.55,26.55,1,246.06,6,25.0,6.0,-0.007801000000000002,0.16291560000000516,0.09774935999999812,0.004168999999999909,0.008161000000000002,0.16291560000000516,0,3.145289841382594e-05,1.1717201562747973e-05,-1.1991113193431607e-05,-0.0006555724433428505
14675,1444,1483,1,140.94,9.39000000000001,9.39000000000001,3,165.58,6,30.0,7.0,-0.009328000000000017,0.16291560000000516,0.09775199999999984,0.004738999999999993,0.009328000000000017,0.16291560000000516,0,3.590649961082444e-05,1.771889806621273e-05,8.596171720912076e-07,-0.0002062228578337899
1564610,0,184299,0,465.94,5.76,5.76,1,314.04,4,17.320999999999998,5.0,-0.007801000000000002,0.16291560000000516,0.09775199999999984,0.002904000000000004,0.007801000000000002,0.16291560000000516,0,3.145017796283562e-05,1.1707642200240323e-05,-1.201404054983336e-05,-0.0006568035380976699
411050,0,41722,0,655.01,30.86,30.86,1,448.33,6,15.0,6.0,-0.0035210000000001074,0.17777879999999868,0.0,0.0024300000000000016,0.004628000000000104,0.17777879999999868,0,1.5232420974677563e-05,-4.483903998307265e-06,0.0,-0.0005501388079890537
3305,0,536,0,78.62,25.92,25.92,1,52.06,6,10.35,6.0,-0.006297999999999998,-1.1999999998124622e-06,0.0,0.0,0.006297999999999998,1.1999999998124622e-06,0,2.1012030438823833e-05,0.0,0.0,4.828800507062867e-09
3309,3100,0,1,0.0,7.8,7.8,2,38.03,4,10.392,5.0,-0.008906999999999998,0.17777879999999868,0.0,0.0,0.008906999999999998,0.1777799999999985,0,3.3816513137511245e-05,0.0,0.0,-0.0004097476539888585
40868,0,4788,0,475.5,12.04,12.04,1,503.1,6,36.0,7.0,-0.008170999999999998,0.16291560000000516,0.09775199999999984,0.004169000000000006,0.008170999999999998,0.16291560000000516,1,3.292458683150582e-05,1.2942368001450936e-05,-4.226001466021208e-06,-0.00037549880829135403
5967,19465,0,1,0.0,13.35,13.35,3,81.31,6,13.8,7.0,-0.0034229999999998983,0.17777879999999868,0.0,0.0,0.0044619999999999105,0.1777799999999985,0,1.4757906310690221e-05,0.0,0.0,-0.0005528257067504927
20773,0,1546,0,123.24,23.88,23.88,1,204.91,4,19.8,4.0,-0.007787000000000099,0.16291560000000516,0.09774935999999812,0.004169000000000006,0.008161000000000085,0.16291560000000516,0,3.152798286115916e-05,1.2110295395636716e-05,-1.0976407644467272e-05,-0.0005983252722340383
26849,15702,0,1,0.0,30.22,30.22,2,87.47,7,13.2,7.0,-0.002818000000000015,0.17777879999999868,0.0,0.0,0.0044619999999999105,0.17777879999999868,0,1.290142899245071e-05,0.0,0.0,-0.0005501388079890537
964043,0,65969,0,466.49,32.64,32.64,1,430.71,5,14.5,5.0,-0.0035210000000001074,0.17777879999999868,0.0,0.0024300000000000016,0.004628000000000104,0.17777879999999868,0,1.6131700055165125e-05,-2.5098767484565108e-06,0.0,-0.00040571897438997366
153,5870,0,0,0.0,36.88,36.88,2,1.99,6,13.2,6.0,0.047333000000000014,1.4939988,0.0,0.0,0.052483,1.4939999999999998,0,-0.0001916326824402446,0.0,0.0,-0.006011852918817208
4055,0,728,0,108.69,20.84,20.84,1,61.92,5,11.951,6.0,-0.003044999999999992,1.6777787999999987,0.0,0.0,0.004461999999999994,1.6777799999999985,0,1.4722869168977763e-05,0.0,0.0,-0.0038669874541868475
1560,0,7,0,1.03,19.35,19.35,1,14.17,4,13.856,4.0,-0.0037669999999999926,0.17777879999999868,0.0,0.0,0.004461999999999994,0.1777799999999985,1,1.5192128072787149e-05,0.0,0.0,-0.0007153823881025556
725751,0,48836,0,476.17,2.1,2.1,1,619.17,3,33.0,4.0,-0.0108759999999999,0.0,0.0,0.007070999999999897,0.011062999999999892,0.0,0,4.192978969402442e-05,2.3584016594750642e-05,6.515699269256635e-06,0.0
16563,0,0,0,0.0,11.04,11.04,1,192.38,3,10.392,4.0,-0.005519000000000024,0.17777879999999868,0.0,0.0,0.006203000000000014,0.1777799999999985,0,2.2472190945432383e-05,0.0,0.0,-0.0006555995843755382
13054,0,3190,0,313.81,31.32,31.32,1,159.34,5,17.32,5.0,-0.006191999999999989,0.16291560000000516,0.09774935999999812,0.004169000000000006,0.008160999999999988,0.16291560000000516,0,2.680844246623991e-05,1.1030106324292872e-05,-1.0739966447771134e-05,-0.000504144442345347
3257,0,0,0,0.0,28.66,28.66,1,39.91,4,14.5,5.0,-0.007920999999999984,-1.1999999998124622e-06,0.0,0.0,0.007920999999999984,1.1999999998124622e-06,1,2.5961203346154667e-05,0.0,0.0,4.4071306036292074e-09
71086,0,1582,0,149.11,3.32,3.32,1,833.32,4,19.8,5.0,-0.009909000000000015,0.16291560000000516,0.09775199999999984,0.004225999999999994,0.009909000000000015,0.16291560000000516,0,3.693037534666864e-05,1.6938937210479755e-05,-2.2251777739153946e-07,-0.0003754983866214497
954386,80902,55459,1,171.16,21.52,21.52,2,123.65,7,13.2,7.0,-0.0037780000000000036,0.17777879999999868,0.0,0.085483,0.004461999999999994,0.1777799999999985,0,1.4175189486968292e-05,3.003800696737726e-05,0.0,-0.0007362058535037087
95802,0,5194,0,0.0,30.22,30.22,3,82.43,6,13.2,6.0,-0.0008479999999999044,0.17777879999999868,0.0,0.0,0.004461999999999994,0.1777799999999985,0,6.4475330799280634e-06,0.0,0.0,-0.0006555984689906324
20567,32270,279,1,14.82,27.54,27.54,3,142.76,3,31.5,4.0,-0.009528000000000009,0.16291560000000516,0.09775199999999984,0.004630999999999996,0.009528000000000009,0.16291560000000516,0,3.794265516016662e-05,1.8511289871609815e-05,-4.602149156282368e-06,-0.000600789148423294
14488,0,1480,0,214.15,22.95,22.95,1,163.68,3,13.86,3.0,-0.005511999999999906,0.17777879999999868,0.0,0.0,0.005511999999999906,0.1777799999999985,0,2.221400881123811e-05,0.0,0.0,-0.0007153823881025556
2902,0,316,0,31.86,30.98,30.98,1,35.65,6,15.2,6.0,-0.009528000000000009,0.16291560000000516,0.09774935999999812,0.004630999999999996,0.009528000000000009,0.16291560000000516,0,3.792199484625677e-05,1.850430738073466e-05,-4.582395659369324e-06,-0.0005983252722340383
40783,0,2826,0,18.73,27.02,27.02,1,23.55,4,13.1,4.0,-0.005532999999999982,0.17777879999999868,0.0,0.085483,0.007099999999999995,0.1777799999999985,0,1.9803632557752838e-05,3.003800696737726e-05,0.0,-0.0007153823881025556
6584,0,614,0,60.1,23.52,23.52,1,74.43,6,19.8,7.0,-0.009908000000000014,0.4962492000000083,0.4310855999999994,0.004738999999999993,0.009908000000000014,0.4962492000000083,0,3.5688470577566925e-05,1.7473241341786857e-05,5.846060257989447e-07,-0.0006281449924810042
13603,0,0,0,0.0,2.78,2.78,1,163.22,6,10.35,7.0,-0.00503099999999998,-1.1999999998124622e-06,0.0,0.0,0.00503099999999998,1.1999999998124622e-06,0,1.975818591259789e-05,0.0,0.0,3.713415601206092e-09
21909,232669,0,1,0.0,31.64,31.64,2,32.26,3,13.856,3.0,-0.002818000000000015,0.17777879999999868,0.0,0.0,0.0044619999999999105,0.17777879999999868,0,1.290142899245071e-05,0.0,0.0,-0.0005501388079890537
29492,0,0,0,0.0,16.44,16.44,1,52.8,4,13.856,4.0,-0.0027669999999999917,0.17777879999999868,0.0,0.0,0.004461999999999994,0.1777799999999985,0,1.1168127649605882e-05,0.0,0.0,-0.0007153830818175583
3771,0,0,0,0.0,17.82,17.82,1,51.03,5,15.0,6.0,-0.0034229999999998983,0.17777879999999868,0.0,0.0,0.0044619999999999105,0.1777799999999985,0,1.4157264737664994e-05,0.0,0.0,-0.0006555988906605357
584109,0,52622,0,0.0,11.95,11.95,1,211.29,6,13.856,7.0,-0.0037780000000000036,0.17777879999999868,0.0,0.0,0.004461999999999994,0.1777799999999985,0,1.5861823760116685e-05,0.0,0.0,-0.0005528250130354904
8524,0,0,0,0.0,14.64,14.64,1,112.38,5,10.392,5.0,0.0007729999999999959,0.17777879999999868,0.0,0.005998000000000003,0.0007729999999999959,0.1777799999999985,0,-3.1163937399399836e-06,-2.4181280274463293e-05,0.0,-0.0007167258374832753
0,0,0,0,0.0,0.12,0.12,1,0.0,7,65.0,8.0,-0.005794999999999995,0.0,0.0,0.0031150000000000067,0.005794999999999995,0.0,0,2.3362874156471253e-05,1.255830077608424e-05,0.0,0.0
17404,0,1824,0,179.52,30.96,30.96,1,200.03,10,20.7,11.0,-0.004345000000000002,0.16291560000000516,0.09774935999999812,0.004171999999999995,0.008161000000000002,0.16291560000000516,0,2.4192830855959684e-05,7.2864068132184035e-06,-8.824198411558917e-06,-0.00037179883171744763
6510,0,0,0,0.0,24.42,24.42,1,98.32,4,13.2,4.0,-0.0037669999999999926,0.17777879999999868,0.0,0.0,0.004461999999999994,0.17777879999999868,0,1.5192128072787149e-05,0.0,0.0,-0.0007153819664326523
23483,3339,1752,1,172.29,20.88,20.88,2,297.08,3,17.320999999999998,3.0,-0.00895499999999999,0.16291560000000516,0.09774935999999812,0.004169000000000006,0.00895499999999999,0.16291560000000516,0,3.5144108334403854e-05,1.5729515381883337e-05,-7.360860267057586e-06,-0.0005983252722340383
6396,0,0,0,0.0,13.4,13.4,1,37.66,4,13.85,5.0,-0.006904999999999911,0.17777879999999868,0.0,0.0,0.0079209999999999,0.1777799999999985,0,2.8748309164141065e-05,0.0,0.0,-0.0005528257067504927
16263,100292,542,1,0.0,74.16,74.16,4,0.27,6,29.7,7.0,-0.009328000000000017,0.8295828000000043,0.7644192000000025,0.004168999999999992,0.009328000000000017,0.8295828000000043,1,3.4378686777852566e-05,1.6146832563798333e-05,-7.59466791605897e-07,-0.001050067548798114
7437,0,1769,0,178.17,22.31,22.31,1,74.16,5,16.5,5.0,-0.007801000000000002,0.16291560000000516,0.09775199999999984,0.002904000000000004,0.007801000000000002,0.16291560000000516,0,3.145017796283562e-05,1.1707642200240323e-05,-1.201404054983336e-05,-0.0006568035380976699
8610,346539,0,1,0.0,19.56,19.56,2,121.42,6,13.856,7.0,-0.0033959999999999824,1.1777784000000011,0.0,0.0,0.004461999999999994,1.177779600000001,0,1.5531863282224068e-05,0.0,0.0,-0.0027145732655235763
572228,0,39003,0,371.19,17.22,17.22,1,482.94,3,10.392,3.0,-0.0037780000000000036,0.17777879999999868,0.0,0.0,0.004461999999999994,0.1777799999999985,0,1.5156274795777272e-05,0.0,0.0,-0.0007362058535037087
0,0,0,0,0.0,26.73,26.73,1,1.2,6,13.2,7.0,-0.0033959999999999824,2.1777792000000034,0.0,0.0,0.004461999999999994,2.177780400000003,0,1.6639502459741062e-05,0.0,0.0,-0.0027565542314348162
901074,0,31128,0,0.0,47.88,47.88,1,2.56,4,26.4,4.0,-0.009528000000000009,0.16291560000000516,0.09774935999999812,0.004630999999999996,0.009528000000000009,0.16291560000000516,0,3.840234714466002e-05,1.866665029358199e-05,-5.041664462597594e-06,-0.0006555724433428505
20610,0,4265,0,430.8,6.45,6.45,1,179.78,3,13.856,4.0,-0.003048999999999996,0.0,0.0,0.0,0.004462000000000105,0.0,0,1.513084235742221e-05,0.0,0.0,0.0
1483590,0,204152,0,146.86,28.44,28.44,1,210.46,4,19.0,4.0,-0.009007000000000015,3.600000006542814e-06,2.640000001719045e-06,0.005028000000000005,0.009007000000000015,3.600000006542814e-06,0,3.483224263400115e-05,1.8767934195313092e-05,-1.9343691198585415e-06,-1.4486401549780841e-08
22486,0,0,0,0.0,29.76,29.76,1,292.72,9,13.2,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
43660,0,0,0,0.0,22.92,22.92,1,403.58,7,29.7,7.0,-0.008381,0.16291560000000516,0.09775199999999984,0.003484000000000001,0.008381,0.16291560000000516,0,3.385280093099878e-05,1.4110265168403477e-05,-9.611417581670204e-06,-0.0006568035380976699
24767,0,4716,0,478.84,18.08,18.08,1,280.54,4,15.01,4.0,-0.007801000000000002,0.16291560000000516,0.09774935999999812,0.004168999999999909,0.008161000000000002,0.16291560000000516,0,3.157939938487582e-05,1.2161711919353722e-05,-1.0924991120750228e-05,-0.0005983252722340383
36301,0,4972,0,120.17,36.36,36.36,1,156.52,6,41.5,7.0,-0.008961999999999998,0.16291560000000516,0.09775199999999984,0.005318000000000003,0.00929400000000001,0.16291560000000516,0,3.6372622439186595e-05,1.6946868080797393e-05,-6.161069590647304e-06,-0.0006007887267533898
20463,0,4094,0,409.67,17.52,17.52,1,207.56,11,16.5,11.0,-0.007801000000000002,0.16291560000000516,0.09775199999999984,0.004168999999999909,0.008161000000000002,0.16291560000000516,0,3.141073142347599e-05,1.1569031443879388e-05,-1.2346487217658737e-05,-0.0006746544120425504
63539,0,5263,0,517.27,19.32,19.32,1,662.17,4,19.398,5.0,-0.0072730000000000156,3.600000006542814e-06,2.640000001719045e-06,0.004168999999999992,0.008161000000000015,3.600000006542814e-06,0,3.1784249344446945e-05,1.5705371379344062e-05,-3.150520286251904e-06,-1.4486401549780841e-08
93143,25789,9406,1,356.56,61.73,61.73,2,532.7,7,80.0,7.0,-0.007801000000000002,0.16291560000000516,24.43733004,0.017911999999999997,0.027857999999999994,3.7009605600000057,0,2.18716287188943e-05,1.6867914547611683e-05,1.3607151763381232e-05,-0.0018733064412722856
4247,15114,0,1,0.0,27.32,27.32,2,61.19,6,13.2,6.0,-0.0045469999999999955,0.17777879999999868,0.0,0.0,0.0045469999999999955,0.1777799999999985,0,1.8300980118037326e-05,0.0,0.0,-0.0006529126856140993
12104,0,2036,0,197.43,32.48,32.48,1,147.79,4,20.0,4.0,-0.004345000000000002,0.16291560000000516,0.09774935999999812,0.004171999999999995,0.008161000000000002,0.16291560000000516,0,2.109287695249036e-05,3.897253855861478e-06,-1.2042756421397887e-05,-0.000504144442345347
22284,0,0,0,0.0,20.43,20.43,1,28.76,4,11.085,4.0,-0.0034229999999998983,0.17777879999999868,0.0,0.0,0.004461999999999994,0.1777799999999985,0,1.3807871927212416e-05,0.0,0.0,-0.0007153823881025556
29686,91812,1864,1,174.98,0.66,0.66,2,351.27,6,15.1,7.0,-0.007574000000000011,3.600000006542814e-06,2.640000001719045e-06,0.004152000000000003,0.00812800000000001,3.600000006542814e-06,0,3.149162327799235e-05,1.5425274501061742e-05,-1.1352290846437696e-06,-1.4486401549780841e-08
9714,235315,1288,1,133.23,25.18,25.18,2,121.86,4,19.8,5.0,-0.012678999999999899,0.4962492000000083,0.4310855999999994,0.006998000000000004,0.012678999999999899,0.4962492000000083,1,4.760581420831057e-05,2.6268927915605586e-05,8.914022413493426e-06,-0.0015431530132773443
12840,0,1286,0,128.23,13.68,13.68,1,139.89,6,43.45,7.0,-0.009328000000000017,0.16291560000000516,0.09775199999999984,0.004738999999999993,0.009328000000000017,0.16291560000000516,0,3.57002327496959e-05,1.7512631205084204e-05,6.533503109626771e-07,-0.0002062228578337899
62263,0,5024,0,489.65,3.2,3.2,1,667.04,5,19.0,6.0,-0.009909000000000015,0.16291560000000516,0.09775199999999984,0.004225999999999994,0.009909000000000015,0.16291560000000516,0,3.693037534666864e-05,1.6938937210479755e-05,-2.2251777739153946e-07,-0.0003754983866214497
75321,0,4166,0,84.66,24.4,24.4,1,100.25,3,15.0,3.0,-0.0034229999999998983,0.17777879999999868,0.0,0.0,0.004461999999999994,0.1777799999999985,0,1.368617330784128e-05,0.0,0.0,-0.0007362054318338052
2708,0,73,0,6.91,23.47,23.47,1,29.04,4,17.320999999999998,4.0,-0.008381,0.16291560000000516,0.09775199999999984,0.003484000000000001,0.008381,0.16291560000000516,0,3.358905698589144e-05,1.3846521223296136e-05,-9.875161526777549e-06,-0.0006568035380976699
7609,0,636,0,85.86,43.94,43.94,1,62.58,3,17.32,4.0,-0.005844000000000016,-4.800000041882413e-07,5.279999999885376e-06,0.004169000000000006,0.008161000000000002,4.800000041882413e-07,0,2.573155194172195e-05,9.637575473622945e-06,-6.952282533949358e-06,1.9315202199804923e-09
55544,14323,0,1,0.0,7.76,7.76,2,272.95,5,23.1,6.0,-0.012036999999999895,0.0,0.0,0.007070999999999897,0.012036999999999895,0.0,0,4.419880829132983e-05,2.4004545420196206e-05,6.543462982974491e-06,0.0
15725,0,1181,0,119.82,3.3,3.3,1,187.75,10,17.25,11.0,-0.009830999999999993,0.0,0.0,0.005330000000000001,0.009830999999999993,0.0,0,3.7809712010035387e-05,1.9465204676152997e-05,2.3968873506586087e-06,0.0
121714,0,8772,0,0.0,10.36,10.36,1,71.32,5,13.85,6.0,-0.005326999999999998,0.17777879999999868,0.0,0.0,0.005326999999999998,0.1777799999999985,0,1.99824833183457e-05,0.0,0.0,-0.00040974723231895505
7534,17385,0,1,0.0,29.8,29.8,3,113.67,4,28.6,5.0,-0.011605999999999894,3.600000006542814e-06,2.640000001719045e-06,0.007630000000000012,0.011605999999999894,3.600000006542814e-06,0,4.554218966077449e-05,2.951271810837979e-05,1.2987365016511599e-05,-1.4486401549780841e-08
34398,0,372,0,0.0,19.48,19.48,1,67.94,4,13.856,4.0,-0.0013419999999998988,0.17777879999999868,0.0,0.0,0.004461999999999994,0.17777879999999868,0,5.068479796872574e-06,0.0,0.0,-0.0007362052912771707
2199,0,0,0,0.0,10.08,10.08,1,30.69,3,10.392,4.0,-0.0027669999999999917,0.17777879999999868,0.0,0.0,0.004461999999999994,0.1777799999999985,0,1.1738118808140162e-05,0.0,0.0,-0.0006555988906605357
0,0,0,0,0.0,93.62,93.62,1,0.0,5,50.0,6.0,-0.008160999999999904,3.600000006542814e-06,2.640000001719045e-06,0.004169000000000006,0.008160999999999904,3.600000006542814e-06,0,3.290153856617081e-05,1.6807562098072284e-05,2.1770409050033022e-07,-1.4486401549780841e-08
13626,76652,0,1,0.0,28.54,28.54,3,4.32,4,14.49,5.0,-0.008665000000000006,-1.1999999998124622e-06,0.0,0.004804999999999893,0.008665000000000006,1.1999999998124622e-06,0,3.121160952460123e-05,1.5635969651857412e-05,0.0,4.828800507062867e-09
1930,0,142,0,20.78,7.8,7.8,1,29.99,4,10.392,4.0,-0.0037669999999999926,0.17777879999999868,0.0,0.0,0.004461999999999994,0.1777799999999985,0,1.5425841261684686e-05,0.0,0.0,-0.0006555984689906324
37727,0,3444,0,275.48,0.819999999999999,0.819999999999999,2,357.04,4,19.72,5.0,-0.006420000000000092,0.0,0.0,0.004168999999999992,0.008161000000000002,0.0,0,3.069784101986697e-05,1.4603864551767893e-05,-1.9859934558040212e-06,0.0
1225,0,201,0,28.85,12.36,12.36,1,16.13,4,10.392,5.0,-0.008427999999999991,0.0,0.0,0.0,0.008524000000000004,0.0,0,3.260842130717668e-05,0.0,0.0,0.0
17742,66976,0,1,0.0,22.52,22.52,2,30.93,4,13.856,4.0,-0.0012250000000000039,0.17777879999999868,0.0,0.0,0.004461999999999994,0.1777799999999985,0,4.583967475497066e-06,0.0,0.0,-0.0007362058535037087
14318,393,0,1,0.0,12.36,12.36,2,182.66,4,19.8,5.0,-0.01185,0.16291560000000516,0.09775199999999984,0.006953000000000001,0.01185,0.16291560000000516,0,4.754701468287855e-05,2.8121150750768948e-05,5.013556914101763e-06,-0.0006007887267533898
467953,0,32288,0,0.0,24.6,24.6,1,149.64,4,13.32,4.0,-0.0037669999999999926,0.17777879999999868,0.0,0.0,0.004461999999999994,0.1777799999999985,0,1.5192128072787149e-05,0.0,0.0,-0.0007153823881025556
1462,1098,0,1,0.0,25.56,25.56,3,23.57,4,10.2,4.0,-0.0045469999999999955,0.17777879999999868,0.0,0.0,0.0045469999999999955,0.1777799999999985,1,1.7127902758990704e-05,0.0,0.0,-0.0007167254158133719
30431,0,43,0,4.85,6.92,6.92,1,133.13,3,10.392,4.0,-0.0006749999999999812,0.17777879999999868,0.0,0.0028700000000000114,0.004627999999999993,0.1777799999999985,0,9.54706758053663e-06,-3.5790895557352518e-06,0.0,-0.00040974723231895505
7228,0,0,0,0.0,21.52,21.52,1,88.26,3,13.2,3.0,-0.0029840000000000144,0.17777879999999868,0.0,0.0029939999999999967,0.004627999999999993,0.1777799999999985,0,1.1850027582350378e-05,-9.362783474771569e-06,0.0,-0.0007362065472187112
12481,0,0,0,0.0,43.32,43.32,1,26.03,3,17.32,3.0,-0.0072730000000000156,3.600000006542814e-06,2.640000001719045e-06,0.004169000000000006,0.008160999999999904,3.600000006542814e-06,1,3.178424934444664e-05,1.5705371379344242e-05,-3.150520286251904e-06,-1.4486401549780841e-08
2775,5416,0,1,0.0,16.92,16.92,3,6.0,5,10.392,5.0,-0.0029840000000000144,0.17777879999999868,0.0,0.0029939999999999967,0.004627999999999993,0.1777799999999985,1,1.1850027582350378e-05,-9.362783474771569e-06,0.0,-0.0007362054318338052
25612,9634,0,1,0.0,19.31,19.31,2,369.38,4,25.097,4.0,-0.008877999999999997,0.0,0.0,0.005051,0.010038999999999992,0.0,0,3.580093855559165e-05,1.5691531084930596e-05,-8.546190990773135e-06,0.0
37372,0,2225,0,209.54,25.7,25.7,1,398.48,4,13.856,4.0,-0.0004880000000000162,0.1777799999999985,0.0,0.0,0.0044620000000000215,0.1777799999999985,0,5.691213698982169e-06,0.0,0.0,-0.0005501425214046549
7592,0,1557,0,231.84,16.92,16.92,1,121.14,4,13.2,5.0,-0.003044999999999992,1.1777784000000011,0.0,0.0,0.004461999999999994,1.177779600000001,1,1.6195218807384483e-05,0.0,0.0,-0.0014907882491630852
2319196,200558,311907,1,0.0,27.14,27.14,2,238.11,6,13.2,6.0,-0.0035210000000001074,0.17777879999999868,0.0,0.0024300000000000016,0.004628000000000104,0.1777799999999985,0,1.5232420974677563e-05,-4.483903998307265e-06,0.0,-0.0005501397828173251
93,0,0,0,0.0,16.06,16.06,1,1.14,7,11.4,7.0,-0.0034359999999999946,0.0,0.0,0.0,0.004016999999999993,0.0,1,1.4396853345021176e-05,0.0,0.0,0.0
7814,0,1479,0,218.07,24.42,24.42,1,117.3,5,13.2,5.0,-0.0037669999999999926,0.17777879999999868,0.0,0.0,0.004461999999999994,0.17777879999999868,0,1.5192128072787149e-05,0.0,0.0,-0.0007153819664326523
32573,19090,0,1,0.0,20.2,20.2,2,346.48,5,13.856,5.0,-0.0015469999999999928,0.17777879999999868,0.0,0.004430000000000003,0.004627999999999993,0.1777799999999985,0,5.89922240442524e-06,-1.5309447521744714e-05,0.0,-0.0007362054318338052
44551,0,3529,0,15.47,23.64,23.64,1,22.75,4,21.0,5.0,-0.01185,0.16291560000000516,0.09775199999999984,0.006953000000000001,0.01185,0.16291560000000516,0,4.754701468287855e-05,2.8121150750768948e-05,5.013556914101763e-06,-0.0006007887267533898
22592,0,4724,0,548.56,33.84,33.84,1,211.06,6,15.0,7.0,-0.007075999999999999,-1.1999999998124622e-06,0.0,0.0024929999999999952,0.007075999999999999,1.1999999998124622e-06,0,2.4931837589075872e-05,7.271346094263628e-06,0.0,4.828800507062867e-09
12254,0,0,0,0.0,39.48,39.48,1,206.53,4,13.15,4.0,-0.0007260000000000044,-1.1999999998124622e-06,0.0,0.0,0.004461999999999994,1.1999999998124622e-06,0,9.46267314537032e-06,0.0,0.0,4.4071306036292074e-09
14197,0,0,0,0.0,12.98,12.98,1,174.01,3,15.0,4.0,-0.0037780000000000036,0.17777879999999868,0.0,0.0,0.0044620000000000215,0.1777799999999985,0,1.586182376011671e-05,0.0,0.0,-0.0005528266815787642
6630,275,1499,1,189.27,33.19,33.19,2,43.63,3,10.392,3.0,0.065885,1.6777787999999987,0.0,0.036452,0.07051299999999988,1.6777787999999987,0,-7.177895957863266e-05,-4.367866561878886e-05,0.0,-0.002448469509034161
0,0,0,1,0.0,22.76,22.76,4,0.0,6,11.0,6.0,-0.0046700000000000075,0.17777879999999868,0.0,0.0012810000000000044,0.0046700000000000075,0.17777879999999868,0,1.8812296438476273e-05,-1.6688493247991792e-06,0.0,-0.0006529119918990968
117643,0,10873,0,518.57,26.4,26.4,1,627.05,6,26.4,6.0,-0.006770000000000012,0.16291560000000516,0.09774935999999812,0.004169000000000006,0.008160999999999988,0.16291560000000516,0,2.859707098110045e-05,1.2815640326151531e-05,-8.951337932910685e-06,-0.000504144442345347
15110,0,0,0,0.0,27.03,27.03,1,212.27,4,13.15,4.0,-0.003400999999999904,0.17777879999999868,0.0,0.0,0.004461999999999994,0.17777879999999868,0,1.4705530072318354e-05,0.0,0.0,-0.0005501388079890537
