WELL,DEPTH_MD,X_LOC,Y_LOC,Z_LOC,GROUP,FORMATION,CALI,RSHA,RMED,RDEP,RHOB,GR,SGR,NPHI,PEF,DTC,SP,BS,ROP,DTS,DCAL,DRHO,MUDWEIGHT,RMIC,ROPA,RXO,LITHOLOGY_CLASS,LITHOLOGY_CLASS_CONFIDENCE
25/2-7,1567.5780006,479887.5625,6641114.0,-1542.555054,HORDALAND GP.,Vaale Fm.,19.527374268,1.2921199799,1.2921199799,1.3547228575,2.0864179134,59.58745575,0.0,0.0,2.5234699249,133.43403625,45.704673767,17.5,10.424665451,0.0,0.0,0.002791109,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1567.7300006,479887.5625,6641114.0,-1542.707031,HORDALAND GP.,Vaale Fm.,19.516000748,1.2590950727,1.2590950727,1.3558094501,2.0959115028,66.833442688,0.0,0.0,2.531763792,134.20628357,45.605659485,17.5,10.424209595,0.0,0.0,-0.000761086,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1567.8820006,479887.5625,6641114.0,-1542.859009,HORDALAND GP.,Vaale Fm.,19.512216568,1.2518216372,1.2518216372,1.3456369638,2.1010541916,70.925682068,0.0,0.0,2.5332620144,136.31443787,45.318393707,17.5,10.423754692,0.0,0.0,-0.00141881,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1568.0340006,479887.5625,6641114.0,-1543.011108,HORDALAND GP.,Vaale Fm.,19.536441803,1.2491639853,1.2491639853,1.3224391937,2.1001024246,68.16091156,0.0,0.0,2.5313878059,137.08685303,45.036548615,17.5,9.7461938858,0.0,0.0,-0.004831999,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1568.1860006,479887.5625,6641114.0,-1543.163086,HORDALAND GP.,Vaale Fm.,19.656000137,1.2497750521,1.2497750521,1.315382123,2.1065378189,64.000045776,0.0,0.0,2.5188376904,136.71662903,45.008544922,17.5,8.4305286407,0.0,0.0,-0.001,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1568.3380006,479887.5625,6641114.0,-1543.315063,HORDALAND GP.,Vaale Fm.,19.645271301,1.2421847582,1.2421847582,1.3218199015,2.1059131622,59.22069931,0.0,0.0,2.5009367466,136.46098328,44.961513519,17.5,8.3701238632,0.0,0.0,0.0001414303,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1568.4900006,479887.5625,6641114.0,-1543.467041,HORDALAND GP.,Vaale Fm.,19.587978363,1.2608766556,1.2608766556,1.3286751509,2.1074178219,56.145381927,0.0,0.0,2.4762582779,134.41687012,44.851352692,17.5,8.3698196411,0.0,0.0,0.0042260299,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1568.6420006,479887.5625,6641114.0,-1543.619019,HORDALAND GP.,Vaale Fm.,19.529863358,1.2971090078,1.2971090078,1.3343325853,2.0993168354,54.843708038,0.0,0.0,2.4660124779,132.48475647,44.887001038,17.5,8.3695163727,0.0,0.0,0.0045528118,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1568.7940006,479887.5625,6641114.0,-1543.770996,HORDALAND GP.,Vaale Fm.,19.577999115,1.3325158358,1.3325158358,1.3501750231,2.0869100094,54.174156189,0.0,0.0,2.4602804184,131.20196533,44.917984009,17.5,8.3692131042,0.0,0.0,0.0012342756,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1568.9460006,479887.5625,6641114.0,-1543.923096,HORDALAND GP.,Vaale Fm.,19.571231842,1.3469517231,1.3469517231,1.3689033985,2.0751268864,53.894699097,0.0,0.0,2.4601471424,131.17663574,45.112789154,17.5,9.447476387,0.0,0.0,-0.005436569,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1569.0980006,479887.5625,6641114.0,-1544.075073,HORDALAND GP.,Vaale Fm.,19.530199051,1.3559298515,1.3559298515,1.3860019445,2.0745849609,53.364486694,0.0,0.0,2.483366251,131.59844971,45.315002441,17.5,10.713305473,0.0,0.0,-0.006569197,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1569.2500006,479887.5625,6641114.0,-1544.227051,HORDALAND GP.,Vaale Fm.,19.498815536,1.3680770397,1.3680770397,1.3972115517,2.0840001106,55.625926971,0.0,0.0,2.5227196217,132.17689514,44.983711243,17.5,10.749450684,0.0,0.0,-0.004574051,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1569.4020006,479887.5625,6641114.0,-1544.379028,HORDALAND GP.,Vaale Fm.,19.579587936,1.38762784,1.38762784,1.3977906704,2.0823194981,59.735202789,0.0,0.0,2.5829870701,132.15963745,45.214622498,17.5,10.785593987,0.0,0.0,-0.004260524,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1569.5540006,479887.5625,6641114.0,-1544.531006,HORDALAND GP.,Vaale Fm.,19.488313675,1.3877245188,1.3877245188,1.3959656954,2.0751693249,58.671516418,0.0,0.0,2.6232662201,131.82356262,45.364452362,17.5,10.78519249,0.0,0.0,-0.008792335,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1569.7060006,479887.5625,6641114.0,-1544.683105,HORDALAND GP.,Vaale Fm.,19.530260086,1.3720649481,1.3720649481,1.3889403343,2.0703618526,57.23783493,0.0,0.0,2.6032848358,131.68354797,45.332256317,17.5,10.78478241,0.0,0.0,-0.007795227,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1569.8580006,479887.5625,6641114.0,-1544.835083,HORDALAND GP.,Vaale Fm.,19.416307449,1.3393565416,1.3393565416,1.3729689121,2.0637974739,57.649795532,0.0,0.0,2.5588319302,131.45152283,45.616355896,17.5,10.784326553,0.0,0.0,-0.005583517,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1570.0100006,479887.5625,6641114.0,-1544.987061,HORDALAND GP.,Vaale Fm.,19.450006485,1.3168013096,1.3168013096,1.3516362906,2.0610053539,62.503051758,0.0,0.0,2.5387275219,132.24949646,45.878166199,17.5,9.2299003601,0.0,0.0,0.0,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1570.1620006,479887.5625,6641114.0,-1545.139038,HORDALAND GP.,Vaale Fm.,19.440956116,1.3120751381,1.3120751381,1.3205802441,2.054182291,57.629936218,0.0,0.0,2.5648846626,134.11300659,45.707546234,17.5,9.2653102875,0.0,0.0,0.0005911345,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1570.3140006,479887.5625,6641114.0,-1545.291016,HORDALAND GP.,Vaale Fm.,19.452999115,1.2921330929,1.2921330929,1.2717527151,2.0582234859,58.382434845,0.0,0.0,2.6024384499,135.42752075,45.494403839,17.5,9.3234577179,0.0,0.0,0.00261171,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1570.4660006,479887.5625,6641114.0,-1545.442993,HORDALAND GP.,Vaale Fm.,19.452999115,1.2695082426,1.2695082426,1.218880415,2.0553839207,55.764938354,0.0,0.0,2.6332490444,136.7114563,45.782268524,17.5,9.3359022141,0.0,0.0,0.001,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1570.6180006,479887.5625,6641114.0,-1545.595093,HORDALAND GP.,Vaale Fm.,19.450157166,1.2316583395,1.2316583395,1.1688548326,2.0566210747,60.331703186,0.0,0.0,2.6571280956,138.126297,45.660160065,17.5,9.3355636597,0.0,0.0,0.001,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1570.7700006,479887.5625,6641114.0,-1545.74707,HORDALAND GP.,Vaale Fm.,19.458335876,1.1749343872,1.1749343872,1.1337306499,2.0542538166,56.239048004,0.0,0.0,2.6717207432,139.04267883,45.569839478,17.5,9.5792818069,0.0,0.0,0.0008134255,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1570.9220006,479887.5625,6641114.0,-1545.899048,HORDALAND GP.,Vaale Fm.,19.544054031,1.1145086288,1.1145086288,1.1120765209,2.051368475,53.272983551,0.0,0.0,2.6878552437,139.47732544,45.369503021,17.5,12.170248032,0.0,0.0,0.0003683411,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1571.0740006,479887.5625,6641114.0,-1546.050903,HORDALAND GP.,Vaale Fm.,19.500003815,1.0755904913,1.0755904913,1.0957542658,2.0519123077,53.488349915,0.0,0.0,2.6846752167,139.12564087,45.471576691,17.5,13.086884499,0.0,0.0,0.0016374793,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1571.2260006,479887.5625,6641114.0,-1546.202881,HORDALAND GP.,Vaale Fm.,19.387723923,1.055257678,1.055257678,1.0811773539,2.0484309196,55.741176605,0.0,0.0,2.6521091461,139.00257874,45.333824158,17.5,13.089357376,0.0,0.0,0.0003577214,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1571.3780006,479887.53125,6641114.0,-1546.35498,HORDALAND GP.,Vaale Fm.,19.515174866,1.0821809769,1.0821809769,1.0830508471,2.0557038784,57.010307312,0.0,0.0,2.6097164154,138.94706726,45.211910248,17.5,13.108039856,0.0,0.0,0.0020000001,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1571.5300006,479887.53125,6641114.0,-1546.506958,HORDALAND GP.,Vaale Fm.,19.507843018,1.1203187704,1.1203187704,1.0899002552,2.0609090328,52.905521393,0.0,0.0,2.5902991295,138.73231506,45.07881546,17.5,13.123709679,0.0,0.0,0.0021735509,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1571.6820006,479887.53125,6641114.0,-1546.658936,HORDALAND GP.,Vaale Fm.,19.482309341,1.1455854177,1.1455854177,1.1027362347,2.0710237026,52.362617493,0.0,0.0,2.5838634968,138.4009552,44.909194946,17.5,13.123253822,0.0,0.0,0.0024881035,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1571.8340006,479887.53125,6641114.0,-1546.810913,HORDALAND GP.,Vaale Fm.,19.536569595,1.1713488102,1.1713488102,1.1246837378,2.0763363838,50.57365036,0.0,0.0,2.5515511036,137.14831543,45.114440918,17.5,13.115318298,0.0,0.0,-0.000336482,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1571.9860006,479887.53125,6641114.0,-1546.962891,HORDALAND GP.,Vaale Fm.,19.505498886,1.1904677153,1.1904677153,1.145632267,2.0780000687,51.08890152,0.0,0.0,2.5282125473,134.64550781,45.21043396,17.5,13.0563097,0.0,0.0,-0.002661272,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1572.1380006,479887.53125,6641114.0,-1547.11499,HORDALAND GP.,Vaale Fm.,19.614213943,1.2047834396,1.2047834396,1.1617562771,2.0786516666,50.931186676,0.0,0.0,2.5899097919,133.27752686,45.105998993,17.5,13.048686028,0.0,0.0,-0.006,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1572.2900006,479887.53125,6641114.0,-1547.266968,HORDALAND GP.,Vaale Fm.,19.650920868,1.2138408422,1.2138408422,1.1787064075,2.0820000172,50.553440094,0.0,0.0,2.7028052807,132.70565796,45.093582153,17.5,13.048229218,0.0,0.0,-0.006640016,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1572.4420006,479887.53125,6641114.0,-1547.418945,HORDALAND GP.,Vaale Fm.,19.695590973,1.213470459,1.213470459,1.1947250366,2.0838913918,51.763946533,0.0,0.0,2.7507557869,133.58848572,45.010906219,17.5,13.047774315,0.0,0.0,-0.008739029,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1572.5940006,479887.53125,6641114.0,-1547.570923,HORDALAND GP.,Vaale Fm.,19.653680801,1.2155382633,1.2155382633,1.2050771713,2.0957016945,49.684928894,0.0,0.0,2.7117345333,133.9967804,44.92130661,17.5,13.047317505,0.0,0.0,-0.001071861,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1572.7460006,479887.53125,6641114.0,-1547.7229,HORDALAND GP.,Vaale Fm.,19.636274338,1.2122424841,1.2122424841,1.2120605707,2.1046950817,49.971878052,0.0,0.0,2.6638944149,134.91381836,45.007480621,17.5,13.046861649,0.0,0.0,0.0046097343,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1572.8980006,479887.53125,6641114.0,-1547.874878,HORDALAND GP.,Vaale Fm.,19.619304657,1.2056227922,1.2056227922,1.2188915014,2.1004488468,51.087219238,0.0,0.0,2.6368789673,134.54335022,45.465354919,17.5,9.3230686188,0.0,0.0,0.0067995456,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1573.0500006,479887.53125,6641114.0,-1548.026978,HORDALAND GP.,Vaale Fm.,19.655963898,1.1925848722,1.1925848722,1.2251695395,2.0839402676,53.854686737,0.0,0.0,2.5891580582,134.8825531,45.744743347,17.5,8.252199173,0.0,0.0,-0.001029836,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1573.2020006,479887.53125,6641114.0,-1548.178955,HORDALAND GP.,Vaale Fm.,19.556196213,1.1972893476,1.1972893476,1.2321432829,2.0728685856,56.633651733,0.0,0.0,2.5199871063,135.76364136,45.856372833,17.5,8.2518939972,0.0,0.0,-0.007,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1573.3540006,479887.53125,6641114.0,-1548.330933,HORDALAND GP.,Vaale Fm.,19.513731003,1.207395196,1.207395196,1.2352542877,2.0785672665,56.702602386,0.0,0.0,2.5032105446,134.42611694,46.043998718,17.5,8.2514915466,0.0,0.0,-0.007,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1573.5060006,479887.53125,6641114.0,-1548.48291,HORDALAND GP.,Vaale Fm.,19.49344635,1.2246209383,1.2246209383,1.2535521984,2.0845098495,57.933586121,0.0,0.0,2.6531360149,134.04307556,46.031032562,17.5,8.2511873245,0.0,0.0,-0.006442252,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1573.6580006,479887.53125,6641114.0,-1548.634888,HORDALAND GP.,Vaale Fm.,19.461597443,1.2412713766,1.2412713766,1.2883774042,2.1062784195,58.101119995,0.0,0.0,3.0613219738,133.66992188,45.945793152,17.5,8.2508840561,0.0,0.0,-0.003,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1573.8100006,479887.53125,6641114.0,-1548.786987,HORDALAND GP.,Vaale Fm.,19.497089386,1.2391335964,1.2391335964,1.3368662596,2.1541817188,58.83562851,0.0,0.0,3.4198086262,133.56620789,45.906467438,17.5,8.6158676147,0.0,0.0,-0.002463491,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1573.9620006,479887.53125,6641114.0,-1548.938965,HORDALAND GP.,Vaale Fm.,19.381164551,1.2171289921,1.2171289921,1.3912594318,2.2064752579,54.981071472,0.0,0.0,3.2961704731,133.57336426,45.853553772,17.5,9.8171567917,0.0,0.0,0.000868823,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1574.1140006,479887.53125,6641114.0,-1549.090942,HORDALAND GP.,Vaale Fm.,19.41594696,1.2528499365,1.2528499365,1.4122319221,2.1947557926,50.376811981,0.0,0.0,2.8807005882,131.4936676,45.995990753,17.5,9.8482522964,0.0,0.0,-0.000386452,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1574.2660006,479887.53125,6641114.0,-1549.24292,HORDALAND GP.,Vaale Fm.,19.398662567,1.3722590208,1.3722590208,1.4043736458,2.1313223839,44.035140991,0.0,0.0,2.5909614563,127.3874054,45.657241821,17.5,9.8668022156,0.0,0.0,-0.002874137,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1574.4180006,479887.53125,6641114.0,-1549.394897,HORDALAND GP.,Vaale Fm.,19.557195663,1.5098165274,1.5098165274,1.382564187,2.0749123096,44.561016083,0.0,0.0,2.5420308113,125.57016754,45.565429688,17.5,9.8369169235,0.0,0.0,-0.002,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1574.5700006,479887.53125,6641114.0,-1549.546875,HORDALAND GP.,Vaale Fm.,19.52347374,1.554014802,1.554014802,1.3547668457,2.0522766113,47.524692535,0.0,0.0,2.6517045498,126.09516144,45.474487305,17.5,9.8122606277,0.0,0.0,-0.001638353,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1574.7220006,479887.53125,6641114.0,-1549.698975,HORDALAND GP.,Vaale Fm.,19.614906311,1.3433947563,1.3433947563,1.3280650377,2.0474731922,54.135448456,0.0,0.0,2.8300683498,128.24491882,45.308998108,17.5,9.8119564056,0.0,0.0,0.0011182926,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1574.8740006,479887.53125,6641114.0,-1549.850952,HORDALAND GP.,Vaale Fm.,19.850231171,1.1893628836,1.1893628836,1.2997061014,2.0503044128,50.813076019,0.0,0.0,3.0561237335,133.05299377,45.323303223,17.5,9.8115777969,0.0,0.0,0.0020000001,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1575.0260006,479887.53125,6641114.0,-1550.00293,HORDALAND GP.,Vaale Fm.,19.582250595,1.1350857019,1.1350857019,1.2427055836,2.0421755314,51.052429199,0.0,0.0,3.2433564663,136.13285828,45.42357254,17.5,9.8319225311,0.0,0.0,0.001661065,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1575.1780006,479887.53125,6641114.0,-1550.154907,HORDALAND GP.,Vaale Fm.,19.89008522,1.1092720032,1.1092720032,1.1712167263,2.0166809559,45.451553345,0.0,0.0,3.3230810165,137.31079102,45.31022644,17.5,9.8648443222,0.0,0.0,-0.001110633,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1575.3300006,479887.53125,6641114.0,-1550.306885,HORDALAND GP.,Vaale Fm.,20.16217804,1.0847576857,1.0847576857,1.1201559305,1.9893540144,46.516941071,0.0,0.0,3.2831141949,137.59767151,45.058998108,17.5,9.8645401001,0.0,0.0,-0.001784672,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1575.4820006,479887.53125,6641114.0,-1550.458984,HORDALAND GP.,Vaale Fm.,20.349214554,1.0646505356,1.0646505356,1.0858201981,1.9858957529,44.494659424,0.0,0.0,3.1006848812,139.17425537,45.036369324,17.5,9.864235878,0.0,0.0,0.0,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1575.6340006,479887.53125,6641114.0,-1550.610962,HORDALAND GP.,Vaale Fm.,20.37963295,1.0497504473,1.0497504473,1.0666953325,2.0049681664,51.001976013,0.0,0.0,2.9064764977,140.92507935,44.782203674,17.5,9.8638324738,0.0,0.0,0.0005117508,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1575.7860006,479887.53125,6641114.0,-1550.762939,HORDALAND GP.,Vaale Fm.,20.410051346,1.0207023621,1.0207023621,1.0663810968,2.0334002972,54.022621155,0.0,0.0,2.8563933372,141.95196533,44.251186371,17.5,9.863527298,0.0,0.0,0.004699959,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1575.9380006,479887.53125,6641114.0,-1550.914917,HORDALAND GP.,Vaale Fm.,20.440471649,1.0189623833,1.0189623833,1.0909832716,2.0570378304,53.11775589,0.0,0.0,2.9244759083,142.60578918,44.162044525,17.5,9.4081668854,0.0,0.0,0.0017088919,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1576.0900006,479887.53125,6641114.0,-1551.066895,HORDALAND GP.,Vaale Fm.,20.428131104,1.0342915058,1.0342915058,1.1215353012,2.0763788223,48.209674835,0.0,0.0,2.9016020298,141.57562256,44.283622742,17.5,8.2875976563,0.0,0.0,-0.001284111,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1576.2420006,479887.53125,6641114.0,-1551.218872,HORDALAND GP.,Vaale Fm.,20.027006149,1.1002733707,1.1002733707,1.1486366987,2.0803668499,49.409065247,0.0,0.0,2.6801195145,138.59851074,44.671096802,17.5,8.2453155518,0.0,0.0,-0.003633112,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1576.3940006,479887.53125,6641114.0,-1551.370972,HORDALAND GP.,Vaale Fm.,19.853940964,1.159378767,1.159378767,1.1784551144,2.0829274654,47.37739563,0.0,0.0,2.4745035172,134.51763916,45.060462952,17.5,8.2450122833,0.0,0.0,-8.9394e-05,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1576.5460006,479887.53125,6641114.0,-1551.522949,HORDALAND GP.,Vaale Fm.,20.079744339,1.2300508022,1.2300508022,1.2181947231,2.0720000267,48.329479218,0.0,0.0,2.4538338184,130.95907593,45.587078094,17.5,8.2446079254,0.0,0.0,-0.000913592,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1576.6980006,479887.5,6641114.0,-1551.674927,HORDALAND GP.,Vaale Fm.,19.746919632,1.2843331099,1.2843331099,1.266331315,2.0705695152,44.695217133,0.0,0.0,2.5656194687,129.84255981,45.919563293,17.5,8.2443037033,0.0,0.0,-0.000504909,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1576.8500006,479887.5,6641114.0,-1551.826782,HORDALAND GP.,Vaale Fm.,19.377227783,1.2861533165,1.2861533165,1.3052481413,2.054672718,46.61315918,0.0,0.0,2.7010304928,131.34107971,46.295585632,17.5,8.1143980026,0.0,0.0,-0.005345364,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1577.0020006,479887.5,6641114.0,-1551.97876,HORDALAND GP.,Vaale Fm.,19.392183304,1.2628947496,1.2628947496,1.3313118219,2.0503695011,44.13469696,0.0,0.0,2.785033226,133.84379578,46.507919312,17.5,7.3767824173,0.0,0.0,0.0018423254,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1577.1540006,479887.5,6641114.0,-1552.130859,HORDALAND GP.,Vaale Fm.,19.408449173,1.2377750874,1.2377750874,1.334400177,2.0437650681,46.377494812,0.0,0.0,2.793763876,135.84020996,46.618255615,17.5,7.1651916504,0.0,0.0,0.0003060785,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1577.3060006,479887.5,6641114.0,-1552.282837,HORDALAND GP.,Vaale Fm.,19.441381454,1.2348546982,1.2348546982,1.3257647753,2.0525588989,50.465393066,0.0,0.0,2.7575755119,136.92674255,46.360916138,17.5,7.1647877693,0.0,0.0,0.0037059071,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1577.4580006,479887.5,6641114.0,-1552.434814,HORDALAND GP.,Vaale Fm.,19.486278534,1.2327213287,1.2327213287,1.308676362,2.0469999313,58.374446869,0.0,0.0,2.7464702129,137.58039856,45.997554779,17.5,7.164484024,0.0,0.0,0.0002136293,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1577.6100006,479887.5,6641114.0,-1552.586792,HORDALAND GP.,Vaale Fm.,19.521320343,1.2287303209,1.2287303209,1.2899215221,2.0463178158,63.328689575,0.0,0.0,2.7973701954,138.17861938,45.588844299,17.5,7.1641802788,0.0,0.0,0.0028635818,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1577.7620006,479887.5,6641114.0,-1552.73877,HORDALAND GP.,Vaale Fm.,19.588859558,1.2238932848,1.2238932848,1.2738281488,2.0379226208,62.545562744,0.0,0.0,2.8977460861,138.94299316,45.558998108,17.5,7.1638760567,0.0,0.0,0.0013294996,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1577.9140006,479887.5,6641114.0,-1552.890747,HORDALAND GP.,Vaale Fm.,19.52977562,1.2075031996,1.2075031996,1.2564411163,2.0512516499,60.133274078,0.0,0.0,2.9915595055,139.17417908,45.543476105,17.5,7.4100880623,0.0,0.0,0.0061257901,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1578.0660006,479887.5,6641114.0,-1553.042847,HORDALAND GP.,Vaale Fm.,19.74057579,1.19934237,1.19934237,1.2478206158,2.0550000668,54.698635101,0.0,0.0,2.993970871,137.96586609,45.279102325,17.5,7.7022681236,0.0,0.0,0.0082423603,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1578.2180006,479887.5,6641114.0,-1553.194824,HORDALAND GP.,Vaale Fm.,19.800052643,1.1886025667,1.1886025667,1.2451703548,2.0545394421,56.36529541,0.0,0.0,2.943012476,136.90596008,44.787704468,17.5,7.7019639015,0.0,0.0,0.0117696766,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1578.3700006,479887.5,6641114.0,-1553.346802,HORDALAND GP.,Vaale Fm.,19.357286453,1.1817821264,1.1817821264,1.2480545044,2.0466682911,56.615161896,0.0,0.0,3.0006575584,135.98355103,44.440807343,17.5,7.7015895844,0.0,0.0,0.0076130386,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1578.5220006,479887.5,6641114.0,-1553.498779,HORDALAND GP.,Vaale Fm.,19.322301865,1.1783087254,1.1783087254,1.2490514517,2.0411043167,54.684337616,0.0,0.0,3.2148122787,135.97279358,44.552566528,17.5,7.7012562752,0.0,0.0,0.0011568005,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1578.6740006,479887.5,6641114.0,-1553.650757,HORDALAND GP.,Vaale Fm.,19.215103149,1.1845901012,1.1845901012,1.2503933907,2.0421004295,52.483520508,0.0,0.0,3.391297102,137.42773438,44.422492981,17.5,7.7009525299,0.0,0.0,0.0040999409,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1578.8260006,479887.5,6641114.0,-1553.802856,HORDALAND GP.,Vaale Fm.,19.136587143,1.1968307495,1.1968307495,1.2581846714,2.0246713161,55.854564667,0.0,0.0,3.3566389084,138.48284912,44.215137482,17.5,7.7431087494,0.0,0.0,0.0062347637,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1578.9780006,479887.5,6641114.0,-1553.954834,HORDALAND GP.,Vaale Fm.,19.038686752,1.2156227827,1.2156227827,1.2619999647,2.0180892944,57.257148743,0.0,0.0,3.2218608856,138.78137207,44.527999878,17.5,8.0549612045,0.0,0.0,0.0110893929,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1579.1300006,479887.5,6641114.0,-1554.106812,HORDALAND GP.,Vaale Fm.,18.89721489,1.2510409355,1.2510409355,1.2621225119,2.0199151039,54.43529892,0.0,0.0,3.168762207,138.56173706,44.553524017,17.5,8.2013406754,0.0,0.0,0.0127879707,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1579.2820006,479887.5,6641114.0,-1554.258789,HORDALAND GP.,Vaale Fm.,19.666009903,1.2517300844,1.2517300844,1.2650384903,2.0177636147,48.51083374,0.0,0.0,3.2114782333,136.95661926,45.171657562,17.5,8.2387542725,0.0,0.0,0.0078818537,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1579.4340006,479887.5,6641114.0,-1554.410767,HORDALAND GP.,Vaale Fm.,18.470333099,1.243863225,1.243863225,1.2661421299,2.011443615,48.910907745,0.0,0.0,3.2469375134,135.56019592,45.642578125,17.5,8.238366127,0.0,0.0,0.0047403271,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1579.5860006,479887.5,6641114.0,-1554.562866,HORDALAND GP.,Vaale Fm.,18.454055786,1.2124017477,1.2124017477,1.2700332403,1.9972383976,52.451496124,0.0,0.0,3.2434818745,135.90367126,45.798152924,17.5,8.2381277084,0.0,0.0,-0.00182966,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1579.7380006,479887.5,6641114.0,-1554.714844,HORDALAND GP.,Vaale Fm.,18.486541748,1.1944563389,1.1944563389,1.2710604668,2.0044448376,52.900642395,0.0,0.0,3.1877543926,137.67764282,45.922775269,17.5,8.2377243042,0.0,0.0,0.0031589312,0.1425934285,0.0,0.0,0.0,Shale,1
25/2-7,1579.8900006,479887.5,6641114.0,-1554.866821,HORDALAND GP.,Vaale Fm.,18.585535049,1.1771397591,1.1771397591,1.2729440928,2.0182585716,54.724227905,0.0,0.0,3.0777766705,140.06632996,46.05185318,17.5,8.1139392853,0.0,0.0,0.0080000004,0.1425934285,0.0,0.0,0.0,Shale,1
