WELL,DEPTH_MD,X_LOC,Y_LOC,Z_LOC,GROUP,FORMATION,CALI,RSHA,RMED,RDEP,RHOB,GR,SGR,NPHI,PEF,DTC,SP,BS,ROP,DTS,DCAL,DRHO,MUDWEIGHT,RMIC,ROPA,RXO,LITHOLOGY_CLASS,LITHOLOGY_CLASS_CONFIDENCE
25/2-7,2157.1860006,479876.46875,6641111.0,-2132.027588,ROGALAND GP.,Balder Fm.,18.559316635,1.0120021105,1.0120021105,1.0292406082,2.2376339436,35.120513916,0.0,0.0,3.248547554,103.19298553,49.206748962,17.5,0.0,0.0,0.0,0.0478765257,0.0,0.0,0.0,0.0,Tuff,3
25/2-7,2158.2500006,479876.4375,6641111.0,-2133.091064,ROGALAND GP.,Balder Fm.,18.70429039,0.6905001402,0.6905001402,0.8498333693,2.3459999561,43.592201233,0.0,0.0,4.4709944725,113.7014389,51.851455688,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tuff,3
25/2-7,2158.5540006,479876.4375,6641111.0,-2133.394775,ROGALAND GP.,Balder Fm.,18.701847076,0.8601278067,0.8601278067,0.8457399011,2.3335542679,38.955799103,0.0,0.0,4.5028991699,110.00079346,51.380371094,17.5,0.0,0.0,0.0,0.0132601056,0.0,0.0,0.0,0.0,Tuff,3
25/2-7,2159.1620006,479876.40625,6641111.0,-2134.002686,ROGALAND GP.,Balder Fm.,18.561328888,1.0034081936,1.0034081936,1.0451754332,2.3106286526,43.715156555,0.0,0.0,3.4663095474,108.26650238,49.227104187,17.5,0.0,0.0,0.0,0.0117081739,0.0,0.0,0.0,0.0,Tuff,3
25/2-7,2159.9220006,479876.40625,6641111.0,-2134.762451,ROGALAND GP.,Balder Fm.,18.313203812,1.3376822472,1.3376822472,1.1396998167,2.3129999638,25.948991776,0.0,0.0,2.8621947765,85.740325928,45.491024017,17.5,0.0,0.0,0.0,-0.000931775,0.0,0.0,0.0,0.0,Tuff,3
25/2-7,2161.4420006,479876.34375,6641111.0,-2136.28125,ROGALAND GP.,Balder Fm.,18.312805176,1.2379214764,1.2379214764,0.9844665527,2.2562060356,32.927318573,0.0,0.0,2.7451634407,86.445137024,45.465610504,17.5,0.0,0.0,0.0,-0.012012124,0.0,0.0,0.0,0.0,Tuff,3
25/2-7,2167.0660006,479876.1875,6641111.0,-2141.902588,ROGALAND GP.,Balder Fm.,18.53008461,1.1270594597,1.1270594597,1.1541488171,2.3154938221,37.918987274,0.0,0.0,4.5246396065,90.833526611,51.145145416,17.5,0.0,0.0,0.0,0.0255903862,0.0,0.0,0.0,0.0,Tuff,3
25/2-7,2169.4980006,479876.125,6641111.0,-2144.333496,ROGALAND GP.,Balder Fm.,18.825735092,1.0191700459,1.0191700459,1.225084424,2.3429057598,47.878387451,0.0,0.0,3.8222794533,133.59474182,51.758865356,17.5,0.0,0.0,0.0,0.0181509443,0.0,0.0,0.0,0.0,Shale,2
25/2-7,2171.1700006,479876.0625,6641111.0,-2146.004639,ROGALAND GP.,Balder Fm.,18.522525787,0.8763872981,0.8763872981,0.7641121149,2.2068367004,38.158000946,0.0,0.0,2.8788051605,118.70588684,44.698352814,17.5,0.0,0.0,0.0,-0.001918296,0.0,0.0,0.0,0.0,Sandstone,3
25/2-7,2173.9060006,479876.0,6641111.0,-2148.739258,ROGALAND GP.,Balder Fm.,18.666696548,1.642734766,1.642734766,1.1757258177,2.4271864891,40.767856598,0.0,0.0,4.2030205727,102.87142944,51.508266449,17.5,0.0,0.0,0.0,0.0128620071,0.0,0.0,0.0,0.0,Shale,3
25/2-7,2176.0340006,479875.9375,6641111.0,-2150.866211,ROGALAND GP.,Balder Fm.,18.858999252,1.044197917,1.044197917,1.0015368462,2.2813441753,34.016704559,0.0,0.0,3.231938839,117.90782928,51.575706482,17.5,0.0,0.0,0.0,0.0018320479,0.0,0.0,0.0,0.0,Shale,3
25/2-7,2176.4900006,479875.9375,6641111.0,-2151.322021,ROGALAND GP.,Balder Fm.,18.726716995,1.3362041712,1.3362041712,1.1047354937,2.3831789494,26.904518127,0.0,0.0,3.467689991,103.37918854,51.127090454,17.5,0.0,0.0,0.0,0.011272368,0.0,0.0,0.0,0.0,Tuff,3
25/2-7,2176.9460006,479875.90625,6641111.0,-2151.777832,ROGALAND GP.,Balder Fm.,18.694345474,1.3474634886,1.3474634886,1.274032712,2.3417670727,34.223876953,0.0,0.0,3.4751925468,100.51953888,51.383907318,17.5,0.0,0.0,0.0,0.0003496441,0.0,0.0,0.0,0.0,Tuff,3
25/2-7,2177.0980006,479875.90625,6641111.0,-2151.929688,ROGALAND GP.,Balder Fm.,18.647037506,1.2872639894,1.2872639894,1.3221142292,2.3518919945,34.478435516,0.0,0.0,3.3793854713,106.09305573,51.385303497,17.5,0.0,0.0,0.0,-0.00515237,0.0,0.0,0.0,0.0,Tuff,3
25/2-7,2177.5540006,479875.90625,6641111.0,-2152.385498,ROGALAND GP.,Balder Fm.,18.698652267,1.5763814449,1.5763814449,1.1971187592,2.3127670288,29.65958786,0.0,0.0,4.0155963898,106.97885895,51.367366791,17.5,0.0,0.0,0.0,0.0134204701,0.0,0.0,0.0,0.0,Tuff,3
25/2-7,2178.0100006,479875.875,6641111.0,-2152.841309,ROGALAND GP.,Balder Fm.,18.840515137,1.2227303982,1.2227303982,1.3917747736,2.3477578163,32.569702148,0.0,0.0,3.2924163342,118.68450928,51.997001648,17.5,0.0,0.0,0.0,0.0016832332,0.0,0.0,0.0,0.0,Tuff,3
25/2-7,2179.0740006,479875.84375,6641111.0,-2153.904785,ROGALAND GP.,Balder Fm.,18.720190048,1.3135632277,1.3135632277,1.3760281801,2.2990000248,29.281021118,0.0,0.0,4.8711481094,102.12788391,50.741928101,17.5,0.0,0.0,0.0,0.0040971781,0.0,0.0,0.0,0.0,Tuff,3
25/2-7,2179.3780006,479875.84375,6641111.0,-2154.20874,ROGALAND GP.,Balder Fm.,18.816942215,1.075262785,1.075262785,1.2539509535,2.3252453804,36.000793457,0.0,0.0,3.9480946064,130.78793335,50.330623627,17.5,0.0,0.0,0.0,0.0161752515,0.0,0.0,0.0,0.0,Sandstone,3
25/2-7,2184.3940006,479875.71875,6641111.0,-2159.222412,ROGALAND GP.,Balder Fm.,18.571865082,1.6231068373,1.6231068373,1.3445017338,2.4041786194,43.011665344,0.0,0.0,3.7810957432,98.801643372,52.513793945,17.5,0.0,0.0,0.0,0.0163642727,0.0,0.0,0.0,0.0,Shale,2
25/2-7,2185.6100006,479875.6875,6641111.0,-2160.437988,ROGALAND GP.,Balder Fm.,18.622499466,1.4243509769,1.4243509769,1.3055584431,2.3746919632,45.173755646,0.0,0.0,3.7966163158,106.24445343,52.293891907,17.5,0.0,0.0,0.0,0.0140064992,0.0,0.0,0.0,0.0,Shale,2
25/2-7,2189.2580006,479875.5625,6641111.0,-2164.084229,ROGALAND GP.,Sele Fm.,18.270269394,1.453666091,1.453666091,1.0147582293,2.3020153046,67.809822083,0.0,0.0,3.3775684834,110.03514099,53.678100586,17.5,0.0,0.0,0.0,0.0069541298,0.0,0.0,0.0,0.0,Shale,1
25/2-7,2192.6020006,479875.46875,6641110.5,-2167.426514,ROGALAND GP.,Sele Fm.,18.461799622,1.167771101,1.167771101,1.2705773115,2.3710000515,27.943656921,0.0,0.4711210132,4.1347856522,117.63639069,53.102142334,17.5,0.0,0.0,0.0,0.0235501844,0.0,0.0,0.0,0.0,Shale,2
25/2-7,2195.9460006,479875.375,6641110.5,-2170.768799,ROGALAND GP.,Heimdal Fm.,16.763505936,0.8573374152,0.8573374152,0.8884501457,2.2291624546,36.399101257,0.0,0.4940723479,3.5872664452,126.89802551,54.200000763,17.5,0.0,0.0,0.0,0.063000001,0.0,0.0,0.0,0.0,Sandstone,2
25/2-7,2198.5300006,479875.3125,6641110.5,-2173.351318,ROGALAND GP.,Heimdal Fm.,18.311664581,0.9432469606,0.9432469606,0.8037298322,2.2553048134,61.00743103,0.0,0.4223148227,3.7763946056,132.10237122,54.833492279,17.5,0.0,0.0,0.0,0.0070000002,0.0,0.0,0.0,0.0,Shale,2
25/2-7,2200.9620006,479875.21875,6641110.5,-2175.781738,ROGALAND GP.,Heimdal Fm.,19.185270309,0.779931426,0.779931426,0.8036100864,1.7490326166,58.916866302,0.0,0.5292242765,5.7156805992,134.8170929,55.545265198,17.5,0.0,0.0,0.0,0.0053050551,0.0,0.0,0.0,0.0,Shale,2
25/2-7,2205.3700006,479875.09375,6641110.5,-2180.187256,ROGALAND GP.,Heimdal Fm.,21.629631042,0.6493088603,0.6493088603,0.6240615249,1.579851985,49.835391998,0.0,0.6044670343,5.7882246971,135.99961853,53.321617126,17.5,0.0,0.0,0.0,-0.00140119,0.0,0.0,0.0,0.0,Sandstone,2
25/2-7,2206.2820006,479875.0625,6641110.5,-2181.098877,ROGALAND GP.,Heimdal Fm.,22.370300293,0.7671934366,0.7671934366,0.8209336996,1.947401166,59.789363861,0.0,0.4848240912,4.1186118126,128.567276,49.040687561,17.5,0.0,0.0,0.0,0.0090806559,0.0,0.0,0.0,0.0,Sandstone,2
25/2-7,2206.7380006,479875.03125,6641110.5,-2181.554443,ROGALAND GP.,Heimdal Fm.,19.44459343,0.9606822133,0.9606822133,0.972366631,2.0668194294,58.917297363,0.0,0.4010725319,3.9154088497,115.93301392,49.499034882,17.5,0.0,0.0,0.0,0.0035075496,0.0,0.0,0.0,0.0,Limestone,2
25/2-7,2207.9540006,479875.0,6641110.5,-2182.769775,ROGALAND GP.,Heimdal Fm.,19.693862915,0.8892056346,0.8892056346,0.8137165904,2.0128602982,49.071918488,0.0,0.411331594,4.6405453682,122.6451416,51.522785187,17.5,0.0,0.0,0.0,0.0310818404,0.0,0.0,0.0,0.0,Shale,2
25/2-7,2209.9300006,479874.9375,6641110.5,-2184.744629,ROGALAND GP.,Heimdal Fm.,19.277093887,0.8545718789,0.8545718789,0.8686081171,1.8109796047,60.109355927,0.0,0.5175799727,5.6276168823,123.26300049,49.895843506,17.5,0.0,0.0,0.0,0.0212989822,0.0,0.0,0.0,0.0,Shale,2
25/2-7,2210.5380006,479874.90625,6641110.5,-2185.352295,ROGALAND GP.,Heimdal Fm.,18.163545609,0.8874207139,0.8874207139,0.8025306463,1.9492621422,59.850406647,0.0,0.4759129584,5.9811244011,123.70399475,51.352409363,17.5,0.0,0.0,0.0,0.0775426477,0.0,0.0,0.0,0.0,Shale,2
25/2-7,2213.2740006,479874.8125,6641110.5,-2188.08667,ROGALAND GP.,Heimdal Fm.,23.232439041,0.8965101838,0.8965101838,0.7487347126,1.8431223631,56.349697113,0.0,0.4198642373,5.2802600861,114.73531342,45.829082489,17.5,0.0,0.0,0.0,0.0048061144,0.0,0.0,0.0,0.0,Sandstone,2
25/2-7,2213.8820006,479874.8125,6641110.5,-2188.694336,ROGALAND GP.,Heimdal Fm.,22.260274887,0.7441020012,0.7441020012,0.8174315691,1.6578518152,55.377685547,0.0,0.509244442,5.7018876076,142.09883118,45.405452728,17.5,0.0,0.0,0.0,0.0013248366,0.0,0.0,0.0,0.0,Shale,2
25/2-7,2217.8340006,479874.6875,6641110.5,-2192.643799,ROGALAND GP.,Heimdal Fm.,13.604017258,0.4101809859,0.4101809859,0.3709353507,2.1050257683,31.200927734,0.0,0.3668417931,5.7314815521,111.35413361,28.266159058,12.250000954,0.0,0.0,0.0,0.0460517071,0.0,0.0,0.0,0.0,Sandstone,2
25/2-7,2218.2900006,479874.65625,6641110.5,-2193.099609,ROGALAND GP.,Heimdal Fm.,14.064293861,0.4310430884,0.4310430884,0.3610061705,2.0999999046,34.303764343,0.0,0.3755561411,5.0135421753,112.77516937,30.24846077,12.250000954,0.0,0.0,0.0,0.0278953165,0.0,0.0,0.0,0.0,Sandstone,2
25/2-7,2218.5940006,479874.65625,6641110.5,-2193.403564,ROGALAND GP.,Heimdal Fm.,14.625003815,0.430999428,0.430999428,0.3569997847,2.1109993458,34.812870026,0.0,0.3793627024,3.5645229816,110.27748871,28.125032425,12.250000954,0.0,0.0,0.0,0.0089994902,0.0,0.0,0.0,0.0,Sandstone,2
25/2-7,2219.0500006,479874.625,6641110.5,-2193.859131,ROGALAND GP.,Heimdal Fm.,15.054051399,0.3741412759,0.3741412759,0.3589327335,2.0739998817,29.756830215,0.0,0.3378604949,4.2610449791,108.84163666,24.999158859,12.250000954,0.0,0.0,0.0,0.0138990991,0.0,0.0,0.0,0.0,Sandstone,2
25/2-7,2219.9620006,479874.59375,6641110.5,-2194.770508,ROGALAND GP.,Heimdal Fm.,13.128775597,3.7442755699,3.7442755699,0.4894367158,2.3936522007,33.245536804,0.0,0.1538670212,3.3581595421,65.764541626,33.616199493,12.250000954,0.0,0.0,0.0,-0.01690612,0.0,0.0,0.0,0.0,Limestone,2
25/2-7,2220.5700006,479874.59375,6641110.5,-2195.378418,ROGALAND GP.,Heimdal Fm.,13.288994789,0.5526478291,0.5526478291,0.7211245894,2.2469427586,89.07950592,0.0,0.4065953493,3.7307875156,124.39547729,42.291687012,12.250000954,0.0,0.0,0.0,0.0416590124,0.0,0.0,0.0,0.0,Shale,2
25/2-7,2224.2180006,479874.46875,6641110.5,-2199.02417,ROGALAND GP.,Heimdal Fm.,12.403149605,0.4507701099,0.4507701099,0.3452887833,2.0515778065,28.591142654,0.0,0.3087515533,3.384314537,112.12631989,32.514865875,12.250000954,0.0,0.0,0.0,-0.001251448,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,2224.5220006,479874.46875,6641110.5,-2199.327881,ROGALAND GP.,Heimdal Fm.,12.726759911,0.4299452305,0.4299452305,0.3422047794,2.1036214828,31.724998474,0.0,0.3215159178,4.737007618,112.03649902,31.578773499,12.250000954,0.0,0.0,0.0,0.060338106,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,2225.2820006,479874.4375,6641110.5,-2200.087402,ROGALAND GP.,Heimdal Fm.,13.037340164,0.4575794339,0.4575794339,0.3593084216,2.1105389595,33.108100891,0.0,0.3962773383,3.7732269764,109.56040955,29.490959167,12.250000954,0.0,0.0,0.0,0.0013457957,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,2226.1940006,479874.40625,6641110.5,-2200.999023,ROGALAND GP.,Heimdal Fm.,12.8236866,0.4718695879,0.4718695879,0.4352614582,2.136913538,30.440822601,0.0,0.3313052058,3.3645472527,107.37593842,31.633691788,12.250000954,0.0,0.0,0.0,0.0010871564,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,2227.8660006,479874.34375,6641110.5,-2202.669922,ROGALAND GP.,Heimdal Fm.,12.500594139,0.9348407984,0.9348407984,0.9911592007,2.2146003246,41.80291748,0.0,0.269400537,2.5314757824,91.346725464,40.31003952,12.250000954,0.0,0.0,0.0,-0.004239621,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,2229.0820006,479874.3125,6641110.5,-2203.885254,ROGALAND GP.,Heimdal Fm.,12.704983711,0.7267920375,0.7267920375,0.791171968,2.0795078278,63.576515198,0.0,0.4666805267,4.110912323,129.63298035,45.733249664,12.250000954,0.0,0.0,0.0,0.0485859215,0.0,0.0,0.0,0.0,Shale,1
25/2-7,2232.5780006,479874.1875,6641110.5,-2207.37915,ROGALAND GP.,Heimdal Fm.,12.344143867,0.5974120498,0.5974120498,0.5279699564,2.1159584522,34.62279892,0.0,0.2857446373,3.0697762966,104.25734711,35.358047485,12.250000954,0.0,0.0,0.0,-0.008281204,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,2233.4900006,479874.15625,6641110.5,-2208.290771,ROGALAND GP.,Heimdal Fm.,12.620336533,0.9081094265,0.9081094265,0.8647743464,2.1970534325,63.980640411,0.0,0.3180292845,3.6181931496,114.58765411,49.561431885,12.250000954,0.0,0.0,0.0,0.0490026549,0.0,0.0,0.0,0.0,Shale,1
25/2-7,2234.2500006,479874.125,6641110.5,-2209.050293,ROGALAND GP.,Heimdal Fm.,12.591846466,1.0005197525,1.0005197525,0.9911631942,2.1923463345,68.853210449,0.0,0.4132763147,4.1915550232,112.87419128,51.184215546,12.250000954,0.0,0.0,0.0,0.0543463416,0.0,0.0,0.0,0.0,Shale,1
25/2-7,2236.0740006,479874.09375,6641110.5,-2210.873291,ROGALAND GP.,Heimdal Fm.,12.651722908,0.8200666904,0.8200666904,0.8161600232,2.1326134205,59.317333221,0.0,0.4403476417,4.9017634392,120.18883514,47.072776794,12.250000954,0.0,0.0,0.0,0.0901188925,0.0,0.0,0.0,0.0,Shale,1
25/2-7,2237.1380006,479874.0625,6641110.5,-2211.937012,ROGALAND GP.,Heimdal Fm.,12.078000069,1.5218670368,1.5218670368,0.9759603739,2.2864518166,27.271076202,0.0,0.198203221,2.9918806553,85.534416199,43.495040894,12.250000954,0.0,0.0,0.0,0.0070889471,0.0,0.0,0.0,0.0,Limestone,1
25/2-7,2237.5940006,479874.0625,6641110.5,-2212.392822,ROGALAND GP.,Heimdal Fm.,12.117482185,1.0764142275,1.0764142275,0.8464785218,1.981014967,42.888523102,0.0,0.2538797855,4.7879700661,95.085227966,45.31703186,12.250000954,0.0,0.0,0.0,-0.000365597,0.0,0.0,0.0,0.0,Shale,1
25/2-7,2239.1140006,479874.0,6641110.0,-2213.912109,ROGALAND GP.,Heimdal Fm.,12.460425377,0.8650411367,0.8650411367,0.8656862378,1.9205214977,38.959697723,0.0,0.3839923441,5.123770237,116.70445251,45.25,12.250000954,0.0,0.0,0.0,0.0111208521,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,2240.1780006,479873.96875,6641110.0,-2214.97583,ROGALAND GP.,Heimdal Fm.,12.187999725,0.7973109484,0.7973109484,0.5847640634,2.1322567463,32.85766983,0.0,0.2990135849,2.685167551,104.87406921,36.921581268,12.250000954,0.0,0.0,0.0,0.0116551509,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,2243.9780006,479873.875,6641110.0,-2218.774414,ROGALAND GP.,Heimdal Fm.,12.187999725,0.4197591245,0.4197591245,0.4352577329,2.0966260433,27.309703827,0.0,0.312928915,2.4862251282,101.04717255,30.437675476,12.250000954,0.0,0.0,0.0,-0.001686974,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,2245.4980006,479873.84375,6641110.0,-2220.293701,ROGALAND GP.,Heimdal Fm.,12.272999763,0.4813039303,0.4813039303,0.389674753,2.1091463566,28.882440567,0.0,0.3179416656,3.0395143032,99.58266449,30.159952164,12.250000954,0.0,0.0,0.0,-0.011,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,2247.7780006,479873.78125,6641110.0,-2222.572998,ROGALAND GP.,Heimdal Fm.,12.484000206,0.4390222132,0.4390222132,0.3834962845,2.1259710789,26.805059433,0.0,0.3290830255,3.2885046005,101.30263519,27.312963486,12.250000954,0.0,0.0,0.0,-0.006520266,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,2249.9060006,479873.71875,6641110.0,-2224.700195,ROGALAND GP.,Heimdal Fm.,12.529153824,0.4309999943,0.4309999943,0.3744599223,2.1219198704,27.5274086,0.0,0.326934278,3.0341289043,100.86919403,30.607610703,12.250000954,0.0,0.0,0.0,-0.012,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,2250.2100006,479873.71875,6641110.0,-2225.003906,ROGALAND GP.,Heimdal Fm.,12.349239349,0.4334537685,0.4334537685,0.3759999871,2.1056339741,26.383739471,0.0,0.3164482713,2.9030992985,100.5519104,29.012348175,12.250000954,0.0,0.0,0.0,-0.022455389,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,2251.8820006,479873.6875,6641110.0,-2226.675293,ROGALAND GP.,Heimdal Fm.,12.52920723,0.435554564,0.435554564,0.375425756,2.1244060993,22.855722427,0.0,0.3356737196,2.8058245182,99.913787842,27.49753952,12.250000954,0.0,0.0,0.0,-0.00942576,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,2252.1860006,479873.65625,6641110.0,-2226.979248,ROGALAND GP.,Heimdal Fm.,12.479948997,0.4399999976,0.4399999976,0.3770000041,2.1218423843,27.829017639,0.0,0.3355431855,2.6079699993,99.824768066,28.772821426,12.250000954,0.0,0.0,0.0,-0.015842495,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,2255.0740006,479873.59375,6641110.0,-2229.865967,ROGALAND GP.,Heimdal Fm.,12.650429726,0.4571110904,0.4571110904,0.3908888996,2.1384854317,26.746892929,0.0,0.3215800822,2.7703511715,100.70754242,27.160030365,12.250000954,0.0,0.0,0.0,-0.01037137,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,2256.2900006,479873.5625,6641110.0,-2231.081299,ROGALAND GP.,Heimdal Fm.,12.656000137,0.4703491032,0.4703491032,0.3956508934,2.1428990364,30.685983658,0.0,0.293823421,2.8300647736,98.182670593,30.031808853,12.250000954,0.0,0.0,0.0,-0.008100888,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,2257.0500006,479873.53125,6641110.0,-2231.84082,ROGALAND GP.,Heimdal Fm.,12.640999794,0.4613102078,0.4613102078,0.386672467,2.1383254528,19.69213295,0.0,0.3003164828,3.1174564362,99.057754517,27.059749603,12.250000954,0.0,0.0,0.0,0.0023372842,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,2258.4180006,479873.5,6641110.0,-2233.208008,ROGALAND GP.,Heimdal Fm.,12.827384949,0.4604364634,0.4604364634,0.386374563,2.1284983158,27.249582291,0.0,0.3085362315,2.9202775955,99.062133789,28.434185028,12.250000954,0.0,0.0,0.0,0.0003745818,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,2258.8740006,479873.46875,6641110.0,-2233.663818,ROGALAND GP.,Heimdal Fm.,12.883000374,0.441478312,0.441478312,0.3833913207,2.1176109314,28.675384521,0.0,0.3107406795,2.8948788643,99.611495972,30.152168274,12.250000954,0.0,0.0,0.0,0.0003054504,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,2259.3300006,479873.46875,6641110.0,-2234.119385,ROGALAND GP.,Heimdal Fm.,12.857409477,0.4379999936,0.4379999936,0.381295979,2.1241903305,24.621896744,0.0,0.3452576697,2.8374288082,101.59052277,30.958667755,12.250000954,0.0,0.0,0.0,-0.001,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,2265.2580006,479873.25,6641110.0,-2240.043945,ROGALAND GP.,Heimdal Fm.,12.034538269,0.5105160475,0.5105160475,0.4268064499,2.1708290577,31.93154335,0.0,0.2826351523,3.5941336155,99.867149353,31.462192535,12.250000954,0.0,0.0,0.0,0.0996097103,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,2267.8420006,479873.1875,6641110.0,-2242.626221,ROGALAND GP.,Heimdal Fm.,12.443864822,0.4674060047,0.4674060047,0.4180526137,2.1635940075,29.023525238,0.0,0.3096897602,3.6072704792,101.22772217,28.194578171,12.250000954,0.0,0.0,0.0,0.0776917338,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,2269.5140006,479873.125,6641110.0,-2244.297119,ROGALAND GP.,Heimdal Fm.,12.372740746,0.5211449265,0.5211449265,0.42551139,2.1675114632,23.448169708,0.0,0.2882686257,3.3533046246,100.67169952,29.423652649,12.250000954,0.0,0.0,0.0,0.1011449173,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,2271.0340006,479873.0625,6641110.5,-2245.816162,ROGALAND GP.,Heimdal Fm.,12.643184662,0.475430131,0.475430131,0.4050000012,2.1650500298,27.682544708,0.0,0.3238072693,3.4278333187,101.68584442,28.743722916,12.250000954,0.0,0.0,0.0,0.0915753245,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,2271.7940006,479873.0625,6641110.5,-2246.575684,ROGALAND GP.,Heimdal Fm.,12.812999725,0.4563283622,0.4563283622,0.402164191,2.1413283348,27.233228683,0.0,0.352417171,3.7049591541,101.50757599,31.770524979,12.250000954,0.0,0.0,0.0,0.0700820908,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,2272.0980006,479873.03125,6641110.5,-2246.879639,ROGALAND GP.,Heimdal Fm.,12.862640381,0.4686971009,0.4686971009,0.4051549137,2.1496901512,28.258890152,0.0,0.3557562232,4.0495643616,101.34523773,31.639560699,12.250000954,0.0,0.0,0.0,0.0796901733,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,2275.2900006,479872.9375,6641110.5,-2250.069824,ROGALAND GP.,Heimdal Fm.,12.594331741,0.4889113903,0.4889113903,0.4029999971,2.1798229218,28.200296402,0.0,0.3051691055,4.000310421,101.49282837,31.193536758,12.250000954,0.0,0.0,0.0,0.0838892609,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,2276.3540006,479872.90625,6641110.5,-2251.133057,ROGALAND GP.,Heimdal Fm.,12.391295433,0.4829872847,0.4829872847,0.3989968002,2.1450605392,25.325584412,0.0,0.2988603413,3.7736697197,103.1954422,26.316581726,12.250000954,0.0,0.0,0.0,0.1090318337,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,2285.0180006,479872.59375,6641110.5,-2259.79126,ROGALAND GP.,Heimdal Fm.,13.066592216,0.4696089029,0.4696089029,0.3327074647,2.1407074928,31.48865509,0.0,0.2993641496,3.0882172585,105.53256989,32.142219543,12.250000954,0.0,0.0,0.0,0.0163163859,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,2287.2980006,479872.5,6641110.5,-2262.069336,ROGALAND GP.,Heimdal Fm.,13.478949547,0.8440508246,0.8440508246,0.9039387107,2.1469106674,65.628501892,0.0,0.4400240481,3.7358474731,116.73361969,50.331283569,12.250000954,0.0,0.0,0.0,0.068165794,0.0,0.0,0.0,0.0,Shale,1
25/2-7,2287.9060006,479872.5,6641110.5,-2262.676758,ROGALAND GP.,Heimdal Fm.,14.40054512,0.7540633082,0.7540633082,0.7795271873,2.1731424332,57.016815186,0.0,0.4056947827,4.0460510254,126.59370422,52.5,12.250000954,0.0,0.0,0.0,0.0589139611,0.0,0.0,0.0,0.0,Shale,1
25/2-7,2288.9700006,479872.4375,6641110.5,-2263.739746,ROGALAND GP.,Heimdal Fm.,14.408083916,1.0246399641,1.0246399641,0.8807927966,2.1429381371,51.183242798,0.0,0.3881473541,4.7600541115,114.03163147,49.259090424,12.250000954,0.0,0.0,0.0,0.0895672441,0.0,0.0,0.0,0.0,Sandstone,1
25/2-7,2290.9460006,479872.375,6641110.5,-2265.714111,ROGALAND GP.,Heimdal Fm.,14.13523674,0.7386673689,0.7386673689,0.6757041216,2.1119055748,54.452762604,0.0,0.4643650353,3.7243802547,119.77509308,48.749515533,12.250000954,0.0,0.0,0.0,0.0499580242,0.0,0.0,0.0,0.0,Shale,1
25/2-7,2291.2500006,479872.34375,6641110.5,-2266.017822,ROGALAND GP.,Heimdal Fm.,13.916883469,0.5506412387,0.5506412387,0.6079038382,1.9718334675,59.556900024,0.0,0.4536865056,4.3755507469,129.77719116,45.836219788,12.250000954,0.0,0.0,0.0,0.0451313108,0.0,0.0,0.0,0.0,Shale,1
25/2-7,2291.4020006,479872.34375,6641110.5,-2266.169922,ROGALAND GP.,Heimdal Fm.,13.692050934,0.4834235907,0.4834235907,0.5551665425,1.9603135586,56.396759033,0.0,0.4626126587,3.7581968307,134.33944702,43.239048004,12.250000954,0.0,0.0,0.0,0.0438276604,0.0,0.0,0.0,0.0,Shale,1
25/2-7,2291.8580006,479872.34375,6641110.5,-2266.625488,ROGALAND GP.,Heimdal Fm.,12.919600487,0.4690248966,0.4690248966,0.3889253139,2.0797848701,27.377124786,0.0,0.3899620473,2.7270145416,120.40515137,34.85377121,12.250000954,0.0,0.0,0.0,-0.00614495,0.0,0.0,0.0,0.0,Sandstone,1
