Production Year,Production Date Entered,Operator,County,Town,Field,Producing Formation,Active Oil Wells,Inactive Oil Wells,Active Gas Wells,Inactive Gas Wells,Injection Wells,Disposal Wells,Self-use Well,"Oil Produced, bbl","Gas Produced, Mcf","Water produced, bbl","Taxable Gas, Mcf",Purchaser Codes,Location
1993,1994-03-30,"Chautauqua Energy, Inc.",Chautauqua,GERRY,GERRY-CHARLOTTE,ONONDAGA-BASS ISLAND,2,0,0,0,0,0,NO,4335,13675,0,13275,"GK,OA","GERRY, NY
(42.194749, -79.250394)"
1993,1994-04-04,"Smith, Ronald L.",Allegany,GENESEE,RICHBURG,RICHBURG,5,18,0,0,0,0,YES,960,50,670,0,OC,"GENESEE, NY
(42.02693, -78.205893)"
1993,1994-04-04,"Winger, Philip G. & Diane E.",Cattaraugus,CARROLLTON,BRADFORD,CHIPMUNK,3,0,0,0,0,0,,200,150,210,0,,"CARROLLTON, NY
(42.023289, -78.628438)"
1993,1994-04-04,U S Energy Development Corp.,Chautauqua,NORTH HARMONY,LAKESHORE,ONONDAGA-BASS ISLAND,2,1,0,0,0,0,NO,499,13106,977,13106,"OA,GH","NORTH HARMONY, NY
(42.094296, -79.374999)"
1993,1994-04-04,U S Energy Development Corp.,Chautauqua,GERRY,GERRY-CHARLOTTE,ONONDAGA-BASS ISLAND,1,0,1,0,0,0,,457,1634,686,1634,"GH,OA","GERRY, NY
(42.194749, -79.250394)"
1993,1994-04-04,U S Energy Development Corp.,Chautauqua,SHERMAN,NORTH HARMONY,ONONDAGA-BASS ISLAND,1,0,0,0,0,0,NO,433,1749,1204,1749,"OA,GH","SHERMAN, NY
(42.159351, -79.595176)"
1993,1994-04-05,Estate of  Richard G Smith,Allegany,GENESEE,RICHBURG,RICHBURG,2,4,0,0,0,0,,61,5,70,0,GT,"GENESEE, NY
(42.02693, -78.205893)"
1993,1994-04-06,Dragon Eye Oil Co.,Allegany,BOLIVAR,RICHBURG,RICHBURG,103,1,0,0,0,0,YES,216,110,275,0,OC,"BOLIVAR, NY
(42.066701, -78.167667)"
1993,1994-04-06,"Stark, Eric",Allegany,INDEPENDENCE,BEECH HILL-INDEPENDENCE,FULMER VALLEY,2,0,0,0,0,0,YES,66,80,33,80,OC,"INDEPENDENCE, NY
(42.088045, -77.781386)"
1993,1994-04-08,Altimus & Associates,Chautauqua,POMFRET,FREDONIA,ONONDAGA,0,0,1,0,0,0,NO,1,1,0,0,,"POMFRET, NY
(42.439996, -79.331441)"
1993,1994-04-08,Eastern American Energy Corp.,Cattaraugus,RANDOLPH,LAKESHORE,MEDINA,0,0,57,0,0,0,NO,475,119356,425,111078,"GH,OC","RANDOLPH, NY
(42.161398, -78.978764)"
1993,1994-04-12,"GFS Energy, Inc.",Chautauqua,NORTH HARMONY,NORTH HARMONY,ONONDAGA-BASS ISLAND,1,1,2,0,0,0,NO,5,16249,1550,16249,"GH,OC","NORTH HARMONY, NY
(42.094296, -79.374999)"
1993,1994-04-13,"Fitzgerald, Thomas J.",Allegany,CLARKSVILLE,RICHBURG,RICHBURG,3,2,0,0,0,0,NO,1,285,0,257,GX,"CLARKSVILLE, NY
(42.575802, -73.964401)"
1980,1994-05-06,Richardson Petroleum Corp.,Allegany,INDEPENDENCE,BEECH HILL-INDEPENDENCE,FULMER VALLEY,194,0,0,0,64,0,NO,20164,60854,0,60854,"GK,OB","INDEPENDENCE, NY
(42.088045, -77.781386)"
1982,1994-05-06,"Ebenezer Oil Co., Inc.",Allegany,BOLIVAR,RICHBURG,RICHBURG,78,3,11,0,50,0,NO,8636,8035,0,8035,OB,"BOLIVAR, NY
(42.066701, -78.167667)"
1982,1994-05-06,"Kennemuth, R.L.",Allegany,BOLIVAR,RICHBURG,RICHBURG,54,32,0,0,76,0,NO,1599,91000,37000,91000,"GX,OX","BOLIVAR, NY
(42.066701, -78.167667)"
1982,1994-05-06,"Yahn & Yahn, Inc.",Allegany,INDEPENDENCE,BEECH HILL-INDEPENDENCE,FULMER VALLEY,11,1,0,0,6,0,NO,1318,760,7500,760,OB,"INDEPENDENCE, NY
(42.088045, -77.781386)"
1982,1994-05-06,Estate of  Richard G Smith,Allegany,GENESEE,RICHBURG,RICHBURG,5,7,0,0,0,0,NO,375,396,200,0,OB,"GENESEE, NY
(42.02693, -78.205893)"
1982,1994-05-06,J G & A Co-Venture,Allegany,ANDOVER,FULMER VALLEY,FULMER VALLEY,2,0,2,0,0,0,NO,566,535,0,535,OB,"ANDOVER, NY
(42.156405, -77.795231)"
1993,1994-05-17,"Walchli, John W. Jr.",Allegany,INDEPENDENCE,BEECH HILL-INDEPENDENCE,FULMER VALLEY,14,0,0,0,0,0,NO,484,8402,93,8402,"GK,OC","INDEPENDENCE, NY
(42.088045, -77.781386)"
1993,1994-05-17,"Walchli, John W. Jr.",Steuben,WEST UNION,BEECH HILL-INDEPENDENCE,FULMER VALLEY,13,0,0,0,0,0,NO,474,421,34,421,"GK,OC","WEST UNION, NY
(42.094951, -77.725816)"
1982,1994-05-18,"Yahn & Yahn, Inc.",Steuben,WEST UNION,BEECH HILL-INDEPENDENCE,FULMER VALLEY,29,10,0,0,2,0,NO,6169,3800,5050,1300,OB,"WEST UNION, NY
(42.094951, -77.725816)"
1982,1994-05-18,Richardson Petroleum Corp.,Steuben,WEST UNION,BEECH HILL-INDEPENDENCE,FULMER VALLEY,14,0,0,0,0,0,NO,2957,7432,0,7432,"GK,OB","WEST UNION, NY
(42.094951, -77.725816)"
1982,1994-05-26,"Envirogas, Inc.",Chautauqua,CLYMER,CLYMER,MEDINA,3,0,26,9,0,0,NO,3371,52370,3371,52370,GK,"CLYMER, NY
(42.02082, -79.629966)"
1982,1994-05-26,F & T Oil,Chautauqua,BUSTI,BUSTI,GLADE,1,0,0,0,0,0,NO,220,100,200,0,OB,"BUSTI, NY
(42.038067, -79.283549)"
1982,1994-05-27,"Arrowhead Gas Producers, Inc.",Cattaraugus,ALLEGANY,FIVE MILE,BRADFORD,5,5,0,0,0,0,NO,4284,1000,5000,1000,OB,"ALLEGANY, NY
(42.088061, -78.491258)"
1982,1994-05-27,"Allegro Oil & Gas,  Inc.",Cattaraugus,CARROLLTON,CHIPMUNK,CHIPMUNK,1,0,1,0,0,0,NO,315,505,100,500,OB,"CARROLLTON, NY
(42.023289, -78.628438)"
1982,1994-05-27,"Universal Resources Holdings, Incorporated",Chautauqua,CHARLOTTE,,BASS ISLAND,1,0,5,5,0,0,NO,1247,5171,0,5171,GX,"CHARLOTTE, NY
(43.255001, -77.617203)"
1982,1994-05-31,Pennzoil Products Co.,Cattaraugus,CARROLLTON,CHIPMUNK,CHIPMUNK,634,39,1,3,518,0,YES,75509,778,1163276,778,,"CARROLLTON, NY
(42.023289, -78.628438)"
1982,1994-05-31,Pennzoil Products Co.,Cattaraugus,ALLEGANY,BRADFORD,BRADFORD,621,37,0,0,582,0,YES,209042,2964,4191246,2964,,"ALLEGANY, NY
(42.088061, -78.491258)"
1982,1994-05-31,"P Y E Resources, Inc.",Cattaraugus,CARROLLTON,BRADFORD,BRADFORD,218,9,0,0,0,0,NO,53341,42600,5410,42600,OB,"CARROLLTON, NY
(42.023289, -78.628438)"
1982,1994-05-31,Frank H. Stephan Oil Group,Cattaraugus,ALLEGANY,BRADFORD,BRADFORD,116,0,0,0,0,0,YES,5258,900,4900,900,,"ALLEGANY, NY
(42.088061, -78.491258)"
1982,1994-05-31,Pennzoil Products Co.,Cattaraugus,OLEAN,BRADFORD,BRADFORD,63,0,1,0,0,0,YES,12843,722,20720,722,,"OLEAN, NY
(42.077495, -78.429849)"
1982,1994-05-31,Pennzoil Products Co.,Cattaraugus,OLEAN,BRADFORD,BRADFORD,59,0,1,0,59,0,YES,12340,713,14910,713,,"OLEAN, NY
(42.077495, -78.429849)"
1982,1994-05-31,"Huntington, Barbara A.",Cattaraugus,CARROLLTON,BRADFORD,BRADFORD,26,3,0,0,0,0,NO,4093,4200,2700,4200,OA,"CARROLLTON, NY
(42.023289, -78.628438)"
1982,1994-05-31,"P Y E Resources, Inc.",Cattaraugus,OLEAN,FIVE MILE,BRADFORD,23,0,0,0,0,0,NO,2296,800,90,800,GT,"OLEAN, NY
(42.077495, -78.429849)"
1982,1994-05-31,Miller Oil Co.,Cattaraugus,OLEAN,BRADFORD,BRADFORD,12,2,0,0,0,0,NO,595,1800,650,1800,OA,"OLEAN, NY
(42.077495, -78.429849)"
1982,1994-05-31,Miller Drilling Co.,Cattaraugus,ALLEGANY,BRADFORD,BRADFORD,4,0,0,0,0,0,NO,92,300,320,300,OA,"ALLEGANY, NY
(42.088061, -78.491258)"
1982,1994-05-31,"Winger, Philip G. & Diane E.",Cattaraugus,CARROLLTON,BRADFORD,CHIPMUNK,1,0,0,0,0,0,NO,1414,1080,500,1080,OB,"CARROLLTON, NY
(42.023289, -78.628438)"
1982,1994-05-31,Miller Oil Co.,Cattaraugus,ALLEGANY,BRADFORD,BRADFORD,0,0,0,0,10,0,NO,1772,450,3000,450,OA,"ALLEGANY, NY
(42.088061, -78.491258)"
1982,1994-05-31,"Ekas, David & Archer",Cattaraugus,CARROLLTON,BRADFORD,CHIPMUNK,0,0,15,1,0,0,NO,362,128,140,128,GT,"CARROLLTON, NY
(42.023289, -78.628438)"
1981,1994-06-01,"Desert Gas Exploration, Inc.",Chautauqua,POMFRET,LAKESHORE,MEDINA,1,0,13,0,0,0,NO,30,127693,0,127693,GK,"POMFRET, NY
(42.439996, -79.331441)"
1982,1994-06-01,Gypsum Energy Management Co.,Genesee,OAKFIELD,INDIAN FALLS,MEDINA,0,0,3,1,0,0,YES,500,1478,0,1478,,"OAKFIELD, NY
(42.971699, -78.968597)"
1981,1994-06-01,"Bounty Holdings, Incorporated",Chautauqua,BUSTI,BUSTI,MEDINA,0,0,19,28,0,0,NO,36,282238,0,282238,GK,"BUSTI, NY
(42.038067, -79.283549)"
1981,1994-06-01,Berea Oil & Gas Corp.,Chautauqua,GERRY,LAKESHORE,MEDINA,0,0,22,0,0,0,NO,4911,195128,0,195128,GH,"GERRY, NY
(42.194749, -79.250394)"
1981,1994-06-02,Seis-Ex Geophysical Ltd,Chautauqua,KIANTONE,LAKESHORE,MEDINA,4,1,2,1,0,0,NO,164,9809,1126,9809,"GK,OA","KIANTONE, NY
(42.021944, -79.198276)"
1981,1994-06-10,"Yahn & Yahn, Inc.",Steuben,WEST UNION,BEECH HILL-INDEPENDENCE,FULMER VALLEY,28,11,0,0,2,0,NO,11614,5900,4300,5900,,"WEST UNION, NY
(42.094951, -77.725816)"
1981,1994-06-10,Richardson Petroleum Corp.,Steuben,WEST UNION,BEECH HILL-INDEPENDENCE,ORISKANY,12,0,0,0,0,0,NO,3003,4938,0,4938,GK,"WEST UNION, NY
(42.094951, -77.725816)"
1982,1994-06-13,Richardson Petroleum Corp.,Allegany,INDEPENDENCE,BEECH HILL-INDEPENDENCE,FULMER VALLEY,193,0,0,0,0,0,NO,14628,59629,5329,59629,"GK,OB","INDEPENDENCE, NY
(42.088045, -77.781386)"
1980,1994-06-13,"Kennemuth, R.L.",Allegany,BOLIVAR,RICHBURG,RICHBURG,60,6,0,0,0,0,NO,1893,105000,43000,105000,GX,"BOLIVAR, NY
(42.066701, -78.167667)"
1980,1994-06-13,Messer Oil Corp.,Allegany,BOLIVAR,RICHBURG,RICHBURG,38,41,1,0,10,0,NO,1973,1800,0,1800,OB,"BOLIVAR, NY
(42.066701, -78.167667)"
1982,1994-06-13,Potter Oil Co.,Allegany,INDEPENDENCE,BEECH HILL-INDEPENDENCE,FULMER VALLEY,27,0,0,0,0,0,NO,1739,20548,0,0,"GK,OB","INDEPENDENCE, NY
(42.088045, -77.781386)"
1981,1994-06-13,"Fitzgerald, Thomas J.",Allegany,CLARKSVILLE,RICHBURG,RICHBURG,3,3,0,0,0,0,NO,9,9,0,0,OB,"CLARKSVILLE, NY
(42.575802, -73.964401)"
1979,1994-06-14,Pennzoil Products Co.,Cattaraugus,OLEAN,BRADFORD,BRADFORD,126,0,0,1,129,0,NO,7005,105,70500,105,OA,"OLEAN, NY
(42.077495, -78.429849)"
1980,1994-06-14,Frank H. Stephan Oil Group,Cattaraugus,ALLEGANY,BRADFORD,BRADFORD,111,0,0,0,0,0,NO,4514,900,40400,0,OC,"ALLEGANY, NY
(42.088061, -78.491258)"
1980,1994-06-14,Bucher Brothers,Cattaraugus,ALLEGANY,BRADFORD,BRADFORD,48,7,0,0,0,0,NO,1000,4070,51130,0,OA,"ALLEGANY, NY
(42.088061, -78.491258)"
1980,1994-06-14,"Huntington, Barbara A.",Cattaraugus,CARROLLTON,BRADFORD,BRADFORD,26,3,0,0,0,0,NO,4177,45000,2200,0,OA,"CARROLLTON, NY
(42.023289, -78.628438)"
1980,1994-06-14,Miller Oil Co.,Cattaraugus,ALLEGANY,BRADFORD,BRADFORD,19,5,0,0,0,0,NO,2183,2500,35700,0,OA,"ALLEGANY, NY
(42.088061, -78.491258)"
1980,1994-06-14,"Ekas, David & Archer",Cattaraugus,CARROLLTON,BRADFORD,CHIPMUNK,14,2,0,0,0,0,NO,243,100,90,0,OC,"CARROLLTON, NY
(42.023289, -78.628438)"
1980,1994-06-14,"Yahn & Yahn, Inc.",Allegany,INDEPENDENCE,BEECH HILL-INDEPENDENCE,FULMER VALLEY,12,0,0,0,6,0,NO,1763,870,8900,4120,OB,"INDEPENDENCE, NY
(42.088045, -77.781386)"
1980,1994-06-14,"Boudon, Adrian",Cattaraugus,ALLEGANY,CHIPMUNK,CHIPMUNK,8,10,0,0,0,0,NO,1499,100,10000,0,OA,"ALLEGANY, NY
(42.088061, -78.491258)"
1980,1994-06-14,Estate of  Richard G Smith,Allegany,GENESEE,,RICHBURG,4,7,4,7,0,0,NO,400,1000,810,1000,OB,"GENESEE, NY
(42.02693, -78.205893)"
1980,1994-06-15,Pennzoil Products Co.,Cattaraugus,CARROLLTON,CHIPMUNK,CHIPMUNK,940,57,0,1,814,0,NO,140870,1736,2778072,1736,OA,"CARROLLTON, NY
(42.023289, -78.628438)"
1980,1994-06-15,Pennzoil Products Co.,Cattaraugus,OLEAN,BRADFORD,BRADFORD,258,11,1,0,160,0,NO,212285,41914,3368660,41914,OA,"OLEAN, NY
(42.077495, -78.429849)"
1980,1994-06-15,Quaker State Corp.,Cattaraugus,CARROLLTON,BRADFORD,BRADFORD,217,9,0,0,0,0,NO,93383,75400,27400,75400,OA,"CARROLLTON, NY
(42.023289, -78.628438)"
1980,1994-06-15,Witco Corp.,Cattaraugus,ALLEGANY,BRADFORD,CHIPMUNK,182,0,0,0,188,0,NO,47748,3028,0,3028,GT,"ALLEGANY, NY
(42.088061, -78.491258)"
1980,1994-06-15,"W.H. Larson, Inc.",Cattaraugus,ALLEGANY,BRADFORD,CHIPMUNK,18,13,0,0,0,0,NO,578,1,1802,1,"GT,OA","ALLEGANY, NY
(42.088061, -78.491258)"
1980,1994-06-15,"Stevenson, Scott R Jr",Cattaraugus,CARROLLTON,BRADFORD,BRADFORD,18,1,0,0,0,0,NO,482,5400,550,5400,OA,"CARROLLTON, NY
(42.023289, -78.628438)"
1980,1994-06-15,Quaker State Corp.,Cattaraugus,OLEAN,FIVE MILE,BRADFORD,9,0,0,0,0,0,YES,571,400,100,400,,"OLEAN, NY
(42.077495, -78.429849)"
1980,1994-06-15,Quaker State Corp.,Cattaraugus,OLEAN,CHIPMUNK,BRADFORD,8,0,0,0,0,0,YES,591,500,100,250,,"OLEAN, NY
(42.077495, -78.429849)"
1993,1994-06-15,Fault Line Oil Corporation,Cattaraugus,ASHFORD,DUTCH HILL,ONONDAGA,1,0,0,0,0,0,NO,1757,1950,0,1950,"GK,OA","ASHFORD, NY
(42.403846, -78.612179)"
1981,1994-06-16,Richardson Petroleum Corp.,Allegany,INDEPENDENCE,FULMER VALLEY,FULMER VALLEY,190,0,0,0,64,0,NO,15795,55570,0,0,OB,"INDEPENDENCE, NY
(42.088045, -77.781386)"
1981,1994-06-16,"Ebenezer Oil Co., Inc.",Allegany,BOLIVAR,RICHBURG,RICHBURG,74,1,0,0,51,0,NO,11395,8469,0,8469,"GK,OB","BOLIVAR, NY
(42.066701, -78.167667)"
1981,1994-06-16,Bucher Brothers,Cattaraugus,ALLEGANY,BRADFORD,BRADFORD,49,7,0,0,0,0,NO,925,4640,14115,4640,OA,"ALLEGANY, NY
(42.088061, -78.491258)"
1981,1994-06-16,"Kennemuth, R.L.",Allegany,BOLIVAR,RICHBURG,RICHBURG,34,43,0,0,0,0,NO,1720,94000,38800,94000,GX,"BOLIVAR, NY
(42.066701, -78.167667)"
1981,1994-06-16,Messer Oil Corp.,Allegany,BOLIVAR,RICHBURG,RICHBURG,28,51,1,0,10,0,NO,1713,1800,0,1800,OB,"BOLIVAR, NY
(42.066701, -78.167667)"
1981,1994-06-16,Potter Oil Co.,Allegany,INDEPENDENCE,BEECH HILL-INDEPENDENCE,FULMER VALLEY,28,0,22,0,0,0,NO,2427,27133,0,0,"GK,OB","INDEPENDENCE, NY
(42.088045, -77.781386)"
1981,1994-06-16,"Yahn & Yahn, Inc.",Allegany,INDEPENDENCE,BEECH HILL-INDEPENDENCE,FULMER VALLEY,11,1,0,0,0,0,NO,1347,810,8350,810,OB,"INDEPENDENCE, NY
(42.088045, -77.781386)"
1981,1994-06-16,"Middaugh, Vincent",Allegany,AMITY,CORBIN HILL,RICHBURG,5,0,1,0,0,0,NO,323,136,0,136,"GK,OB","AMITY, NY
(41.268101, -74.455299)"
1981,1994-06-16,"Gens,  Ralph R.",Allegany,GENESEE,RICHBURG,RICHBURG,4,8,4,8,0,0,NO,391,375,200,375,OB,"GENESEE, NY
(42.02693, -78.205893)"
1981,1994-06-16,Apetco International,Cattaraugus,OLEAN,CHIPMUNK,CHIPMUNK,3,0,6,0,0,0,NO,457,13168,0,13168,"GK,GT","OLEAN, NY
(42.077495, -78.429849)"
1981,1994-06-17,"Huntington, Barbara A.",Cattaraugus,CARROLLTON,BRADFORD,BRADFORD,26,3,0,0,0,0,NO,4394,45000,3200,0,OA,"CARROLLTON, NY
(42.023289, -78.628438)"
1981,1994-06-17,Miller Oil Co.,Cattaraugus,ALLEGANY,BRADFORD,BRADFORD,22,2,0,0,0,0,NO,2166,2500,35700,2500,OA,"ALLEGANY, NY
(42.088061, -78.491258)"
1981,1994-06-17,"Ekas, David & Archer",Cattaraugus,CARROLLTON,BRADFORD,CHIPMUNK,14,0,0,0,0,0,NO,281,100,90,0,GT,"CARROLLTON, NY
(42.023289, -78.628438)"
1981,1994-06-17,Miller Drilling Co.,Cattaraugus,ALLEGANY,BRADFORD,BRADFORD,4,0,0,0,0,0,NO,138,350,350,350,OA,"ALLEGANY, NY
(42.088061, -78.491258)"
1981,1994-06-20,Pennzoil Products Co.,Cattaraugus,ALLEGANY,CHIPMUNK,CHIPMUNK,578,15,0,0,538,0,NO,226505,3397,4797648,3397,OA,"ALLEGANY, NY
(42.088061, -78.491258)"
1981,1994-06-20,Pennzoil Products Co.,Cattaraugus,CARROLLTON,BRADFORD,BRADFORD,372,25,0,0,303,0,NO,52229,783,1253496,783,OA,"CARROLLTON, NY
(42.023289, -78.628438)"
1981,1994-06-20,Quaker State Corp.,Cattaraugus,CARROLLTON,BRADFORD,BRADFORD,217,9,0,0,0,0,NO,71947,5740,0,5740,"OA,OB","CARROLLTON, NY
(42.023289, -78.628438)"
1981,1994-06-20,Pennzoil Products Co.,Cattaraugus,OLEAN,BRADFORD,BRADFORD,63,0,1,1,1,0,NO,23397,976,30340,976,OA,"OLEAN, NY
(42.077495, -78.429849)"
1980,1994-06-22,Seis-Ex Geophysical Ltd,Chautauqua,KIANTONE,LAKESHORE,MEDINA,3,5,1,1,0,0,YES,413,11098,3435,0,,"KIANTONE, NY
(42.021944, -79.198276)"
1993,1994-06-28,"Sinclairville Petroleum, Inc.",Chautauqua,BUSTI,LAKESHORE,MEDINA,0,1,9,3,0,0,NO,1435,365184,102,363884,"GK,OA","BUSTI, NY
(42.038067, -79.283549)"
1979,1994-06-29,Richardson Petroleum Corp.,Allegany,INDEPENDENCE,BEECH HILL-INDEPENDENCE,FULMER VALLEY,189,0,0,0,64,0,NO,20781,35111,0,35111,"GK,OB","INDEPENDENCE, NY
(42.088045, -77.781386)"
1979,1994-06-29,"Kennemuth, R.L.",Allegany,BOLIVAR,RICHBURG,RICHBURG,73,6,0,0,0,0,NO,2229,286000,52000,286000,GX,"BOLIVAR, NY
(42.066701, -78.167667)"
1979,1994-06-29,Bucher Brothers,Cattaraugus,ALLEGANY,BRADFORD,BRADFORD,51,7,0,0,0,0,NO,1061,5500,19330,5500,OA,"ALLEGANY, NY
(42.088061, -78.491258)"
1979,1994-06-29,Messer Oil Corp.,Allegany,BOLIVAR,RICHBURG,RICHBURG,39,40,1,0,10,0,NO,2200,1800,0,1800,OB,"BOLIVAR, NY
(42.066701, -78.167667)"
1979,1994-06-29,Potter Oil Co.,Allegany,INDEPENDENCE,BEECH HILL-INDEPENDENCE,FULMER VALLEY,24,1,0,0,0,0,NO,3416,23930,0,23930,"GK,OB","INDEPENDENCE, NY
(42.088045, -77.781386)"
1979,1994-06-29,"Ekas, David & Archer",Cattaraugus,CARROLLTON,BRADFORD,CHIPMUNK,14,2,0,0,0,0,NO,277,80,50,80,GT,"CARROLLTON, NY
(42.023289, -78.628438)"
1979,1994-06-29,"Yahn & Yahn, Inc.",Allegany,INDEPENDENCE,BEECH HILL-INDEPENDENCE,FULMER VALLEY,12,0,0,0,6,0,NO,2065,875,10200,0,OB,"INDEPENDENCE, NY
(42.088045, -77.781386)"
1979,1994-06-29,Estate of  Richard G Smith,Allegany,BOLIVAR,RICHBURG,RICHBURG,3,14,0,0,0,0,NO,526,365,200,365,OB,"BOLIVAR, NY
(42.066701, -78.167667)"
1979,1994-06-29,"Fitzgerald, Thomas J.",Allegany,CLARKSVILLE,RICHBURG,RICHBURG,3,2,0,0,0,0,NO,1159,1,0,0,OB,"CLARKSVILLE, NY
(42.575802, -73.964401)"
1979,1994-06-29,"Beaver, Albert H",Cattaraugus,OLEAN,BRADFORD,CHIPMUNK,2,1,3,1,0,0,NO,98,7869,0,7869,"GK,GX","OLEAN, NY
(42.077495, -78.429849)"
1979,1994-06-29,"Conewango Valley Mills, Inc.",Cattaraugus,CONEWANGO,HOTCHKISS HOLLOW,GLADE,1,1,3,0,0,0,NO,54,395,0,395,OA,"CONEWANGO, NY
(42.238697, -79.031066)"
1979,1994-06-30,Pennzoil Products Co.,Cattaraugus,CARROLLTON,CHIPMUNK,BRADFORD,666,62,0,1,543,0,NO,121572,1824,2917728,1824,OA,"CARROLLTON, NY
(42.023289, -78.628438)"
1979,1994-06-30,Pennzoil Products Co.,Cattaraugus,ALLEGANY,BRADFORD,BRADFORD,476,33,0,0,444,0,NO,231058,2412,3216820,2412,OA,"ALLEGANY, NY
(42.088061, -78.491258)"
1979,1994-06-30,Quaker State Corp.,Cattaraugus,CARROLLTON,FIVE MILE,BRADFORD,217,0,0,0,0,0,NO,122916,184540,61434,184540,OB,"CARROLLTON, NY
(42.023289, -78.628438)"
1979,1994-06-30,National Fuel Gas Supply Corp.,Cattaraugus,ALLEGANY,BRADFORD,BRADFORD,199,11,0,0,159,0,NO,160841,2412,3216820,2412,OA,"ALLEGANY, NY
(42.088061, -78.491258)"
1979,1994-06-30,Witco Corp.,Cattaraugus,ALLEGANY,BRADFORD,CHIPMUNK,176,22,0,0,181,0,NO,44502,241260,0,241260,GT,"ALLEGANY, NY
(42.088061, -78.491258)"
1979,1994-06-30,National Fuel Gas Supply Corp.,Cattaraugus,OLEAN,BRADFORD,BRADFORD,125,0,0,0,129,0,NO,7005,105,70500,105,OA,"OLEAN, NY
(42.077495, -78.429849)"
1979,1994-06-30,Frank H. Stephan Oil Group,Cattaraugus,ALLEGANY,BRADFORD,RICHBURG,109,0,0,0,0,0,NO,4046,900,40400,900,GT,"ALLEGANY, NY
(42.088061, -78.491258)"
1979,1994-06-30,"Huntington, Barbara A.",Cattaraugus,CARROLLTON,BRADFORD,BRADFORD,26,3,0,0,0,0,NO,3285,40000,3000,40000,OA,"CARROLLTON, NY
(42.023289, -78.628438)"
1979,1994-06-30,Miller Oil Co.,Cattaraugus,ALLEGANY,BRADFORD,BRADFORD,21,4,0,0,0,0,NO,2587,2200,35500,2200,OA,"ALLEGANY, NY
(42.088061, -78.491258)"
1979,1994-06-30,"W.H. Larson, Inc.",Cattaraugus,ALLEGANY,BRADFORD,CHIPMUNK,20,12,0,0,0,0,NO,410,1,1642,1,"GT,OA","ALLEGANY, NY
(42.088061, -78.491258)"
1979,1994-06-30,"Stevenson, Scott R Jr",Cattaraugus,ALLEGANY,BRADFORD,CHIPMUNK,18,1,0,0,0,0,NO,742,5400,550,0,OB,"ALLEGANY, NY
(42.088061, -78.491258)"
1979,1994-06-30,Quaker State Corp.,Cattaraugus,OLEAN,CHIPMUNK,BRADFORD,17,0,0,0,0,0,NO,1301,654,461,654,OB,"OLEAN, NY
(42.077495, -78.429849)"
1979,1994-06-30,"Stephan, Phillip D.",Cattaraugus,ALLEGANY,BRADFORD,BRADFORD,7,16,0,0,0,0,NO,135,235,152,235,OA,"ALLEGANY, NY
(42.088061, -78.491258)"
1978,1994-07-11,Richardson Petroleum Corp.,Allegany,WELLSVILLE,FULMER VALLEY,FULMER VALLEY,181,0,0,0,64,0,NO,21598,30916,0,30916,"GK,OB","WELLSVILLE, NY
(42.120693, -77.946058)"
1978,1994-07-11,Witco Corp.,Cattaraugus,ALLEGANY,BRADFORD,CHIPMUNK,176,22,0,0,181,0,NO,49967,267199,0,0,GT,"ALLEGANY, NY
(42.088061, -78.491258)"
1978,1994-07-11,Quaker State Corp.,Cattaraugus,CARROLLTON,BRADFORD,BRADFORD,132,9,0,0,0,0,YES,124200,186295,62120,186295,,"CARROLLTON, NY
(42.023289, -78.628438)"
1978,1994-07-11,Frank H. Stephan Oil Group,Cattaraugus,ALLEGANY,BRADFORD,BRADFORD,109,0,0,0,0,0,NO,3295,900,40400,900,GT,"ALLEGANY, NY
(42.088061, -78.491258)"
1978,1994-07-11,"Kennemuth, R.L.",Allegany,BOLIVAR,RICHBURG,RICHBURG,73,6,0,0,0,0,NO,2400,289000,55000,289000,GX,"BOLIVAR, NY
(42.066701, -78.167667)"
1978,1994-07-11,Bucher Brothers,Cattaraugus,ALLEGANY,BRADFORD,BRADFORD,51,7,0,0,0,0,NO,1124,562,21130,562,OA,"ALLEGANY, NY
(42.088061, -78.491258)"
1978,1994-07-11,Messer Oil Corp.,Allegany,BOLIVAR,RICHBURG,RICHBURG,40,40,0,0,10,0,NO,1800,2439,0,2439,OA,"BOLIVAR, NY
(42.066701, -78.167667)"
1978,1994-07-11,"Huntington, Barbara A.",Cattaraugus,CARROLLTON,BRADFORD,BRADFORD,26,3,0,0,0,0,NO,2959,40000,3000,40000,OA,"CARROLLTON, NY
(42.023289, -78.628438)"
1978,1994-07-11,Potter Oil Co.,Allegany,INDEPENDENCE,BEECH HILL-INDEPENDENCE,MEDINA,26,0,18,0,0,0,NO,3248,21890,0,21890,"GK,OB","INDEPENDENCE, NY
(42.088045, -77.781386)"
1978,1994-07-11,Oily Ann Oil And Gas Inc.,Cattaraugus,OLEAN,OLEAN,BRADFORD,24,0,1,0,0,0,NO,4366,2883,0,2883,"GK,GT,OB","OLEAN, NY
(42.077495, -78.429849)"
1978,1994-07-11,"Stevenson, Scott R Jr",Cattaraugus,ALLEGANY,BRADFORD,BRADFORD,19,1,0,0,0,0,NO,560,540,550,540,OA,"ALLEGANY, NY
(42.088061, -78.491258)"
